Date,000001.SS_target,^FTSE_target,^GDAXI_target,^GSPC_target,^HSI_target,^IXIC_target,^N225_target
2007-04-18,0.2224058266169396,0.080092868820248,0.1298581660932903,0.0883890095681327,0.1365274569967639,0.1043751349335303,0.1568039417548114
2007-04-19,0.2482842185630509,0.081037001714505,0.1341012140773645,0.0755451065329019,0.1400499630621594,0.0867848727659764,0.1573916014812177
2007-04-20,0.2648382296222738,0.0762031136865047,0.1201357861513526,0.076416821772778,0.1384208241088743,0.0865515912416804,0.1493056050584589
2007-04-23,0.264341912938586,0.0814573131785423,0.1262041562479613,0.0766530144494583,0.1383329682048999,0.0861890848738506,0.1488116735187375
2007-04-24,0.2632706059659401,0.0773438237110409,0.1203489945042594,0.0820854259312444,0.1387513780548101,0.0901026784214532,0.1542284212731628
2007-04-25,0.2631231782497475,0.0772462759712271,0.1206455317127718,0.0776783897404856,0.138525337508992,0.0841210891123059,0.1563443750280809
2007-04-26,0.2675459707906536,0.0813700268865711,0.1171559476721659,0.0696180564145911,0.1377377523635621,0.0756052695037916,0.1547828208418438
2007-04-27,0.2715372821503917,0.0775198434705135,0.1136278756674016,0.0775607496657735,0.1376194450340516,0.0913090041575692,0.1547870917350367
2007-04-30,0.269547963863499,0.0789020509331983,0.1141585536835804,0.0768338798308869,0.1374655377831493,0.0913162950795823,0.1568375764711619
2007-05-01,0.2670551743447389,0.0849125208052002,0.1146683484450179,0.0782596473804202,0.1376437925166258,0.0952736728899106,0.1489494999838587
2007-05-02,0.2677865985895137,0.0851123752435313,0.1061596635314513,0.07465520314872,0.1417996042328192,0.0897675341665549,0.1431489135523581
2007-05-03,0.2678096993787332,0.0899763411669718,0.1064523297417305,0.0745899357604323,0.1401239878067353,0.0896671463480969,0.13008654556148
2007-05-04,0.2688014679608126,0.0892958451289199,0.1065294068252213,0.07452996542504,0.140094884044814,0.0893599877547698,0.1405281096622646
2007-05-07,0.2774212803935991,0.0949039433925461,0.116115843792374,0.0750130665624553,0.1446331041893205,0.0892911191061241,0.1405588086979387
2007-05-08,0.2741475907305722,0.0949214393672102,0.1161260823192591,0.0749597344247546,0.1457766018259707,0.0887838164666924,0.1324156801594842
2007-05-09,0.2734693696510625,0.096044802899072,0.118529454996429,0.0926923060835763,0.1458772821218366,0.1085813473425596,0.1314923422747512
2007-05-10,0.2763021523775339,0.0977233713388298,0.1201611112936743,0.0922725656277006,0.1528797589590268,0.109484101447483,0.1362663518602236
2007-05-11,0.2759710411292764,0.0981122400822178,0.1206645882826785,0.0919507250865111,0.1734202894321964,0.1100701511066385,0.1360329052240789
2007-05-14,0.3111973181765675,0.0957492124032319,0.1185545667903151,0.0922675325040798,0.1745535162601135,0.1138822382235379,0.1353740434986926
2007-05-15,0.3112354666322857,0.0921299683167832,0.1060333084719765,0.0901123966780744,0.16119943315852,0.1121402802918483,0.1249762168228857
2007-05-16,0.3133722983446826,0.0918703441647328,0.1061486104893842,0.0904032548870168,0.1613557860547547,0.1127863650445311,0.1235965978134058
2007-05-17,0.3146478961171391,0.0918111131474701,0.1091555066768849,0.0921469272969392,0.1621261157330365,0.1147220630802543,0.1215672443189511
2007-05-18,0.2570466325011549,0.0915822708387105,0.1059542775479456,0.0916386513630162,0.1390317151051546,0.1166317361098622,0.1113809524249539
2007-05-21,0.2327926503083631,0.0912818165365988,0.0986741130856812,0.0878657311096708,0.1337329852045799,0.1142600004568556,0.11271463198132
2007-05-22,0.2126489087847388,0.0910454229003699,0.1017094624462617,0.0874168215656325,0.1340167405673185,0.1154808404319465,0.1127374342211403
2007-05-23,0.2156036093721273,0.0909826365168734,0.0971930613334872,0.0949480617336104,0.1340252419143829,0.1279351645790604,0.1127637546700774
2007-05-24,0.2156564856388544,0.0898191650509825,0.0942351927208452,0.090713763551439,0.1420158294783771,0.1266682974195329,0.1125358962666682
