Analysis,Horizon,Index,Loss,Model_A,Model_B,Part_A,Family_A,Part_B,Family_B,N,Start,End,Mean_Loss_A,Mean_Loss_B,Mean_Diff,Direction,DM_Stat,Ref_Dist,HAC_Kernel,HAC_Lag,HAC_Lag_Rule,LongRun_Var,P_Raw,Correction,Test_Family,Family_Size,P_Adj,Alpha,Significant,Status
pairwise,1day,^GDAXI,SquaredError,XGBoost,GARCHGRU,1,Machine Learning,3,Hybrid,787,2022-12-21,2025-12-29,0.0005020194844041411,0.00028615863994561175,0.0002158608444585292,B_lower,0.7068376960742694,t(T-1),Bartlett,21.0,fixed_21,7.33978046963852e-05,0.47987683498113126,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,1.0,0.05,False,tested
pairwise,1day,^GDAXI,SquaredError,XGBoost,GARCHTransformer,1,Machine Learning,3,Hybrid,787,2022-12-21,2025-12-29,0.0005020194844041411,0.0015224450017709689,-0.0010204255173668277,A_lower,-2.608396740569699,t(T-1),Bartlett,21.0,fixed_21,0.00012044535479666888,0.009269502597169877,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,0.286587961809888,0.05,False,tested
pairwise,1day,^GDAXI,SquaredError,LSTM,GRU,2,Deep Learning,2,Deep Learning,787,2022-12-21,2025-12-29,0.0001038009687394407,0.00018175628136095037,-7.795531262150969e-05,A_lower,-2.9283647178383148,t(T-1),Bartlett,21.0,fixed_21,5.577195086614938e-07,0.0035059732598641726,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,0.12270906409524604,0.05,False,tested
pairwise,1day,^GDAXI,SquaredError,LSTM,Transformer,2,Deep Learning,2,Deep Learning,787,2022-12-21,2025-12-29,0.0001038009687394407,0.0020087174630951158,-0.0019049164943556747,A_lower,-3.5150216311377958,t(T-1),Bartlett,21.0,fixed_21,0.00023113760719301448,0.00046488729808847115,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,0.0241741395006005,0.05,True,tested
pairwise,1day,^GDAXI,SquaredError,LSTM,GARCHLSTM,2,Deep Learning,3,Hybrid,787,2022-12-21,2025-12-29,0.0001038009687394407,0.00020935061555434048,-0.00010554964681489978,A_lower,-2.5030623405502137,t(T-1),Bartlett,21.0,fixed_21,1.3994099868209334e-06,0.012514240485674689,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,0.36291297408456596,0.05,False,tested
pairwise,1day,^GDAXI,SquaredError,LSTM,GARCHGRU,2,Deep Learning,3,Hybrid,787,2022-12-21,2025-12-29,0.0001038009687394407,0.00028615863994561175,-0.00018235767120617104,A_lower,-4.787633715002323,t(T-1),Bartlett,21.0,fixed_21,1.1417761680565244e-06,2.016515629626698e-06,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,0.00015728821911088244,0.05,True,tested
pairwise,1day,^GDAXI,SquaredError,LSTM,GARCHTransformer,2,Deep Learning,3,Hybrid,787,2022-12-21,2025-12-29,0.0001038009687394407,0.0015224450017709689,-0.0014186440330315282,A_lower,-4.257319159590066,t(T-1),Bartlett,21.0,fixed_21,8.738747386213079e-05,2.3189604995069695e-05,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,0.001600082744659809,0.05,True,tested
pairwise,1day,^GDAXI,SquaredError,GRU,Transformer,2,Deep Learning,2,Deep Learning,787,2022-12-21,2025-12-29,0.00018175628136095037,0.0020087174630951158,-0.001826961181734165,A_lower,-3.4939640724715164,t(T-1),Bartlett,21.0,fixed_21,0.00021517732394099224,0.0005025286184407796,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,0.02512643092203898,0.05,True,tested
pairwise,1day,^GDAXI,SquaredError,GRU,GARCHLSTM,2,Deep Learning,3,Hybrid,787,2022-12-21,2025-12-29,0.00018175628136095037,0.00020935061555434048,-2.7594334193390098e-05,A_lower,-0.923649320111527,t(T-1),Bartlett,21.0,fixed_21,7.024256175926204e-07,0.35595238217537895,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,1.0,0.05,False,tested
pairwise,1day,^GDAXI,SquaredError,GRU,GARCHGRU,2,Deep Learning,3,Hybrid,787,2022-12-21,2025-12-29,0.00018175628136095037,0.00028615863994561175,-0.00010440235858466137,A_lower,-3.0574769231256687,t(T-1),Bartlett,21.0,fixed_21,9.176329018505707e-07,0.002307722421214765,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,0.09000117442737583,0.05,False,tested
pairwise,1day,^GDAXI,SquaredError,GRU,GARCHTransformer,2,Deep Learning,3,Hybrid,787,2022-12-21,2025-12-29,0.00018175628136095037,0.0015224450017709689,-0.0013406887204100186,A_lower,-4.151622940206026,t(T-1),Bartlett,21.0,fixed_21,8.207196609977743e-05,3.6622072893226004e-05,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,0.0024170568109529163,0.05,True,tested
pairwise,1day,^GDAXI,SquaredError,Transformer,GARCHLSTM,2,Deep Learning,3,Hybrid,787,2022-12-21,2025-12-29,0.0020087174630951158,0.00020935061555434048,0.0017993668475407751,B_lower,3.5111779517014456,t(T-1),Bartlett,21.0,fixed_21,0.0002066847719670999,0.00047155519663395377,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,0.0241741395006005,0.05,True,tested
pairwise,1day,^GDAXI,SquaredError,Transformer,GARCHGRU,2,Deep Learning,3,Hybrid,787,2022-12-21,2025-12-29,0.0020087174630951158,0.00028615863994561175,0.0017225588231495038,B_lower,3.210203375693449,t(T-1),Bartlett,21.0,fixed_21,0.00022659888107671292,0.0013803027127915935,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,0.05797271393724693,0.05,False,tested
pairwise,1day,^GDAXI,SquaredError,Transformer,GARCHTransformer,2,Deep Learning,3,Hybrid,787,2022-12-21,2025-12-29,0.0020087174630951158,0.0015224450017709689,0.0004862724613241467,B_lower,1.2537698590018465,t(T-1),Bartlett,21.0,fixed_21,0.00011838547817655037,0.2102984419704095,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,1.0,0.05,False,tested
pairwise,1day,^GDAXI,SquaredError,GARCHLSTM,GARCHGRU,3,Hybrid,3,Hybrid,787,2022-12-21,2025-12-29,0.00020935061555434048,0.00028615863994561175,-7.680802439127128e-05,A_lower,-1.7889542244110155,t(T-1),Bartlett,21.0,fixed_21,1.450739598708794e-06,0.07400716560704214,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,1.0,0.05,False,tested
pairwise,1day,^GDAXI,SquaredError,GARCHLSTM,GARCHTransformer,3,Hybrid,3,Hybrid,787,2022-12-21,2025-12-29,0.00020935061555434048,0.0015224450017709689,-0.0013130943862166285,A_lower,-4.0219128110811075,t(T-1),Bartlett,21.0,fixed_21,8.388828552816346e-05,6.329502939241307e-05,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,0.004050881881114437,0.05,True,tested
pairwise,1day,^GDAXI,SquaredError,GARCHGRU,GARCHTransformer,3,Hybrid,3,Hybrid,787,2022-12-21,2025-12-29,0.00028615863994561175,0.0015224450017709689,-0.001236286361825357,A_lower,-3.748929355548724,t(T-1),Bartlett,21.0,fixed_21,8.558514200779821e-05,0.00019061078696006153,holm,pairwise|1day|^GDAXI|SquaredError|fixed_21,90,0.011436647217603691,0.05,True,tested
pairwise,1day,^N225,QLIKE,HistoricalVolatility,Persistence,1,Benchmark,1,Benchmark,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7352554482527706,0.0,equal,,t(T-1),Bartlett,,auto_floor_h-1,,,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,,0.05,,identical_forecasts
pairwise,1day,^N225,QLIKE,HistoricalVolatility,GARCH,1,Benchmark,1,Econometric,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7214466482597207,-0.013808799993049861,A_lower,-4.639904158033704,t(T-1),Bartlett,21.0,auto_floor_h-1,0.006970574790666924,4.08259429945606e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.0003511031097532211,0.05,True,tested
pairwise,1day,^N225,QLIKE,HistoricalVolatility,EGARCH,1,Benchmark,1,Econometric,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7143326848067686,-0.020922763446002062,A_lower,-3.5712874295539985,t(T-1),Bartlett,22.0,auto_floor_h-1,0.02701240247727561,0.00037683596837702446,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.023740666007752542,0.05,True,tested
pairwise,1day,^N225,QLIKE,HistoricalVolatility,GJRGARCH,1,Benchmark,1,Econometric,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7218994697592033,-0.013355978493567268,A_lower,-4.664224992376984,t(T-1),Bartlett,21.0,auto_floor_h-1,0.006453081811305892,3.639812896875222e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.0003203035349250195,0.05,True,tested
pairwise,1day,^N225,QLIKE,HistoricalVolatility,LinearRegression,1,Benchmark,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7354771118190033,0.00022166356623277278,B_lower,1.080231658643043,t(T-1),Bartlett,7.0,auto_floor_h-1,3.313824941376396e-05,0.2803703782706924,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,1.0,0.05,False,tested
pairwise,1day,^N225,QLIKE,HistoricalVolatility,RandomForest,1,Benchmark,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7346021323869729,-0.0006533158657975905,A_lower,-2.8562953492806087,t(T-1),Bartlett,18.0,auto_floor_h-1,4.117322799998899e-05,0.004399220725845839,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.19356571193721692,0.05,False,tested
pairwise,1day,^N225,QLIKE,HistoricalVolatility,XGBoost,1,Benchmark,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7333252397060585,-0.0019302085467121023,A_lower,-2.2137294847426654,t(T-1),Bartlett,20.0,auto_floor_h-1,0.0005983208014651415,0.027133770632865144,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.6783442658216285,0.05,False,tested
pairwise,1day,^N225,QLIKE,HistoricalVolatility,LSTM,1,Benchmark,2,Deep Learning,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7342565958926367,-0.0009988523601339248,A_lower,-3.242705293745987,t(T-1),Bartlett,11.0,auto_floor_h-1,7.467278885073382e-05,0.0012339624526397574,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.06786793489518665,0.05,False,tested
pairwise,1day,^N225,QLIKE,HistoricalVolatility,GRU,1,Benchmark,2,Deep Learning,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7220491000924059,-0.013206348160364624,A_lower,-4.021423701589646,t(T-1),Bartlett,15.0,auto_floor_h-1,0.008487514920095415,6.342395298460028e-05,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.00450310066190662,0.05,True,tested
pairwise,1day,^N225,QLIKE,HistoricalVolatility,Transformer,1,Benchmark,2,Deep Learning,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.671344968419749,-0.06391047983302166,A_lower,-2.5838667330076963,t(T-1),Bartlett,24.0,auto_floor_h-1,0.4814804611308956,0.00994932554294134,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.3979730217176536,0.05,False,tested
pairwise,1day,^N225,QLIKE,HistoricalVolatility,GARCHLSTM,1,Benchmark,3,Hybrid,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7341957643845757,-0.0010596838681948989,A_lower,-2.4974020757591506,t(T-1),Bartlett,6.0,auto_floor_h-1,0.0001416936675923257,0.012714166155606622,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.4009925921049837,0.05,False,tested
pairwise,1day,^N225,QLIKE,HistoricalVolatility,GARCHGRU,1,Benchmark,3,Hybrid,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7341755327566338,-0.0010799154961367657,A_lower,-4.5581515109701565,t(T-1),Bartlett,8.0,auto_floor_h-1,4.4175021020473146e-05,5.982232840237181e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.0004725963943787373,0.05,True,tested
pairwise,1day,^N225,QLIKE,HistoricalVolatility,GARCHTransformer,1,Benchmark,3,Hybrid,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.6844994752161601,-0.05075597303661047,A_lower,-3.101893505652677,t(T-1),Bartlett,24.0,auto_floor_h-1,0.2107149169556568,0.0019916099558680137,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.10555532766100473,0.05,False,tested
pairwise,1day,^N225,QLIKE,Persistence,GARCH,1,Benchmark,1,Econometric,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7214466482597207,-0.013808799993049861,A_lower,-4.639904158033704,t(T-1),Bartlett,21.0,auto_floor_h-1,0.006970574790666924,4.08259429945606e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.0003511031097532211,0.05,True,tested
pairwise,1day,^N225,QLIKE,Persistence,EGARCH,1,Benchmark,1,Econometric,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7143326848067686,-0.020922763446002062,A_lower,-3.5712874295539985,t(T-1),Bartlett,22.0,auto_floor_h-1,0.02701240247727561,0.00037683596837702446,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.023740666007752542,0.05,True,tested
pairwise,1day,^N225,QLIKE,Persistence,GJRGARCH,1,Benchmark,1,Econometric,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7218994697592033,-0.013355978493567268,A_lower,-4.664224992376984,t(T-1),Bartlett,21.0,auto_floor_h-1,0.006453081811305892,3.639812896875222e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.0003203035349250195,0.05,True,tested
pairwise,1day,^N225,QLIKE,Persistence,LinearRegression,1,Benchmark,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7354771118190033,0.00022166356623277278,B_lower,1.080231658643043,t(T-1),Bartlett,7.0,auto_floor_h-1,3.313824941376396e-05,0.2803703782706924,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,1.0,0.05,False,tested
pairwise,1day,^N225,QLIKE,Persistence,RandomForest,1,Benchmark,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7346021323869729,-0.0006533158657975905,A_lower,-2.8562953492806087,t(T-1),Bartlett,18.0,auto_floor_h-1,4.117322799998899e-05,0.004399220725845839,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.19356571193721692,0.05,False,tested
pairwise,1day,^N225,QLIKE,Persistence,XGBoost,1,Benchmark,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7333252397060585,-0.0019302085467121023,A_lower,-2.2137294847426654,t(T-1),Bartlett,20.0,auto_floor_h-1,0.0005983208014651415,0.027133770632865144,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.6783442658216285,0.05,False,tested
pairwise,1day,^N225,QLIKE,Persistence,LSTM,1,Benchmark,2,Deep Learning,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7342565958926367,-0.0009988523601339248,A_lower,-3.242705293745987,t(T-1),Bartlett,11.0,auto_floor_h-1,7.467278885073382e-05,0.0012339624526397574,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.06786793489518665,0.05,False,tested
pairwise,1day,^N225,QLIKE,Persistence,GRU,1,Benchmark,2,Deep Learning,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7220491000924059,-0.013206348160364624,A_lower,-4.021423701589646,t(T-1),Bartlett,15.0,auto_floor_h-1,0.008487514920095415,6.342395298460028e-05,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.00450310066190662,0.05,True,tested
pairwise,1day,^N225,QLIKE,Persistence,Transformer,1,Benchmark,2,Deep Learning,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.671344968419749,-0.06391047983302166,A_lower,-2.5838667330076963,t(T-1),Bartlett,24.0,auto_floor_h-1,0.4814804611308956,0.00994932554294134,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.3979730217176536,0.05,False,tested
pairwise,1day,^N225,QLIKE,Persistence,GARCHLSTM,1,Benchmark,3,Hybrid,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7341957643845757,-0.0010596838681948989,A_lower,-2.4974020757591506,t(T-1),Bartlett,6.0,auto_floor_h-1,0.0001416936675923257,0.012714166155606622,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.4009925921049837,0.05,False,tested
pairwise,1day,^N225,QLIKE,Persistence,GARCHGRU,1,Benchmark,3,Hybrid,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.7341755327566338,-0.0010799154961367657,A_lower,-4.5581515109701565,t(T-1),Bartlett,8.0,auto_floor_h-1,4.4175021020473146e-05,5.982232840237181e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.0004725963943787373,0.05,True,tested
pairwise,1day,^N225,QLIKE,Persistence,GARCHTransformer,1,Benchmark,3,Hybrid,787,2022-12-21,2025-12-29,-0.7352554482527706,-0.6844994752161601,-0.05075597303661047,A_lower,-3.101893505652677,t(T-1),Bartlett,24.0,auto_floor_h-1,0.2107149169556568,0.0019916099558680137,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.10555532766100473,0.05,False,tested
pairwise,1day,^N225,QLIKE,GARCH,EGARCH,1,Econometric,1,Econometric,787,2022-12-21,2025-12-29,-0.7214466482597207,-0.7143326848067686,-0.007113963452952198,A_lower,-2.154130618132609,t(T-1),Bartlett,22.0,auto_floor_h-1,0.008583292733766045,0.031533253160083145,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.6862319870085826,0.05,False,tested
pairwise,1day,^N225,QLIKE,GARCH,GJRGARCH,1,Econometric,1,Econometric,787,2022-12-21,2025-12-29,-0.7214466482597207,-0.7218994697592033,0.00045282149948259575,B_lower,0.4047904172119093,t(T-1),Bartlett,20.0,auto_floor_h-1,0.0009848460876055389,0.6857417086893427,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,1.0,0.05,False,tested
pairwise,1day,^N225,QLIKE,GARCH,LinearRegression,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7214466482597207,-0.7354771118190033,0.014030463559282634,B_lower,4.527554258663472,t(T-1),Bartlett,21.0,auto_floor_h-1,0.007557731264235236,6.891344127145957e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.0005237421536630928,0.05,True,tested
pairwise,1day,^N225,QLIKE,GARCH,RandomForest,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7214466482597207,-0.7346021323869729,0.013155484127252271,B_lower,4.56205905861745,t(T-1),Bartlett,21.0,auto_floor_h-1,0.00654435117483863,5.874770076992694e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.00046998160615941553,0.05,True,tested
pairwise,1day,^N225,QLIKE,GARCH,XGBoost,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7214466482597207,-0.7333252397060585,0.01187859144633776,B_lower,4.600034028973313,t(T-1),Bartlett,20.0,auto_floor_h-1,0.005247863549661297,4.922414107016054e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.0004036379567753164,0.05,True,tested
pairwise,1day,^N225,QLIKE,GARCH,LSTM,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-0.7214466482597207,-0.7342565958926367,0.012809947632915937,B_lower,4.6221313763310015,t(T-1),Bartlett,19.0,auto_floor_h-1,0.0060448408375010036,4.438401035128485e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.00036838728591566427,0.05,True,tested
pairwise,1day,^N225,QLIKE,GARCH,GRU,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-0.7214466482597207,-0.7220491000924059,0.0006024518326852393,B_lower,0.1465949652313496,t(T-1),Bartlett,16.0,auto_floor_h-1,0.01329172301371033,0.8834893180570665,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,1.0,0.05,False,tested
pairwise,1day,^N225,QLIKE,GARCH,Transformer,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-0.7214466482597207,-0.671344968419749,-0.0501016798399718,A_lower,-2.128734496422769,t(T-1),Bartlett,24.0,auto_floor_h-1,0.43594962772495865,0.03358659794931149,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.6862319870085826,0.05,False,tested
pairwise,1day,^N225,QLIKE,GARCH,GARCHLSTM,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-0.7214466482597207,-0.7341957643845757,0.012749116124854964,B_lower,4.73720698211449,t(T-1),Bartlett,19.0,auto_floor_h-1,0.005700200930859472,2.571027705157937e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.0002288214657590564,0.05,True,tested
pairwise,1day,^N225,QLIKE,GARCH,GARCHGRU,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-0.7214466482597207,-0.7341755327566338,0.012728884496913097,B_lower,4.42575457355943,t(T-1),Bartlett,21.0,auto_floor_h-1,0.006509996724470054,1.0968054411562208e-05,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.0008020409886806331,0.05,True,tested
pairwise,1day,^N225,QLIKE,GARCH,GARCHTransformer,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-0.7214466482597207,-0.6844994752161601,-0.036947173043560606,A_lower,-2.449474435456516,t(T-1),Bartlett,24.0,auto_floor_h-1,0.17905701457923107,0.01452372934676928,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.40666442170953987,0.05,False,tested
pairwise,1day,^N225,QLIKE,EGARCH,GJRGARCH,1,Econometric,1,Econometric,787,2022-12-21,2025-12-29,-0.7143326848067686,-0.7218994697592033,0.007566784952434793,B_lower,2.085177508430856,t(T-1),Bartlett,22.0,auto_floor_h-1,0.010363619316132546,0.03737531547660398,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.7101309940554755,0.05,False,tested
pairwise,1day,^N225,QLIKE,EGARCH,LinearRegression,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7143326848067686,-0.7354771118190033,0.021144427012234835,B_lower,3.541193942874632,t(T-1),Bartlett,22.0,auto_floor_h-1,0.028058674343953788,0.00042177515652790706,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.025306509391674423,0.05,True,tested
pairwise,1day,^N225,QLIKE,EGARCH,RandomForest,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7143326848067686,-0.7346021323869729,0.020269447580204467,B_lower,3.549373044894145,t(T-1),Bartlett,21.0,auto_floor_h-1,0.025665827089118295,0.00040908877993647505,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.024954415576124978,0.05,True,tested
pairwise,1day,^N225,QLIKE,EGARCH,XGBoost,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7143326848067686,-0.7333252397060585,0.018992554899289957,B_lower,3.6391231414760354,t(T-1),Bartlett,21.0,auto_floor_h-1,0.021436210349922394,0.0002914516387021095,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.018779965040109203,0.05,True,tested
pairwise,1day,^N225,QLIKE,EGARCH,LSTM,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-0.7143326848067686,-0.7342565958926367,0.019923911085868138,B_lower,3.5137169343278103,t(T-1),Bartlett,21.0,auto_floor_h-1,0.025304069911182656,0.00046714070232934724,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.02709416073510214,0.05,True,tested
pairwise,1day,^N225,QLIKE,EGARCH,GRU,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-0.7143326848067686,-0.7220491000924059,0.0077164152856374355,B_lower,1.223140726648432,t(T-1),Bartlett,19.0,auto_floor_h-1,0.03132225808229078,0.22164313332580257,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,1.0,0.05,False,tested
pairwise,1day,^N225,QLIKE,EGARCH,Transformer,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-0.7143326848067686,-0.671344968419749,-0.0429877163870196,A_lower,-1.9055771361448588,t(T-1),Bartlett,24.0,auto_floor_h-1,0.40050728085701004,0.057069692566682005,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,1.0,0.05,False,tested
pairwise,1day,^N225,QLIKE,EGARCH,GARCHLSTM,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-0.7143326848067686,-0.7341957643845757,0.019863079577807162,B_lower,3.534217235657746,t(T-1),Bartlett,21.0,auto_floor_h-1,0.024858871899321726,0.0004328864715031309,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.025540301818684726,0.05,True,tested
pairwise,1day,^N225,QLIKE,EGARCH,GARCHGRU,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-0.7143326848067686,-0.7341755327566338,0.019842847949865294,B_lower,3.429954192001962,t(T-1),Bartlett,22.0,auto_floor_h-1,0.02633941357213691,0.0006351623079560748,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.03556908924554019,0.05,True,tested
pairwise,1day,^N225,QLIKE,EGARCH,GARCHTransformer,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-0.7143326848067686,-0.6844994752161601,-0.02983320959060841,A_lower,-2.163683410307957,t(T-1),Bartlett,23.0,auto_floor_h-1,0.14961917661232368,0.030789298831085336,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.6862319870085826,0.05,False,tested
pairwise,1day,^N225,QLIKE,GJRGARCH,LinearRegression,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7218994697592033,-0.7354771118190033,0.01357764205980004,B_lower,4.517288588329511,t(T-1),Bartlett,21.0,auto_floor_h-1,0.007109970032180991,7.224989371533759e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.0005418742028650319,0.05,True,tested
pairwise,1day,^N225,QLIKE,GJRGARCH,RandomForest,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7218994697592033,-0.7346021323869729,0.012702662627769678,B_lower,4.585351396130387,t(T-1),Bartlett,21.0,auto_floor_h-1,0.006039750707948897,5.27160277942781e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.0004269998251336526,0.05,True,tested
pairwise,1day,^N225,QLIKE,GJRGARCH,XGBoost,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-0.7218994697592033,-0.7333252397060585,0.011425769946855164,B_lower,4.5503049733700625,t(T-1),Bartlett,20.0,auto_floor_h-1,0.004962090410161629,6.203743224652364e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.00047768822829823203,0.05,True,tested
pairwise,1day,^N225,QLIKE,GJRGARCH,LSTM,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-0.7218994697592033,-0.7342565958926367,0.012357126133433342,B_lower,4.636809801029244,t(T-1),Bartlett,19.0,auto_floor_h-1,0.005589476417734666,4.142507643019119e-06,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,0.0003511031097532211,0.05,True,tested
pairwise,1day,^N225,QLIKE,GJRGARCH,GRU,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-0.7218994697592033,-0.7220491000924059,0.0001496303332026435,B_lower,0.03798520343280746,t(T-1),Bartlett,15.0,auto_floor_h-1,0.012211952465326324,0.9697091247613411,holm,pairwise|1day|^N225|QLIKE|auto_floor_h-1,90,1.0,0.05,False,tested
