Analysis,Horizon,Index,Loss,Model_A,Model_B,Part_A,Family_A,Part_B,Family_B,N,Start,End,Mean_Loss_A,Mean_Loss_B,Mean_Diff,Direction,DM_Stat,Ref_Dist,HAC_Kernel,HAC_Lag,HAC_Lag_Rule,LongRun_Var,P_Raw,Correction,Test_Family,Family_Size,P_Adj,Alpha,Significant,Status
ablation,1day,^HSI,SquaredError,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-21,2025-12-29,0.0010560916646553007,0.0012704665262120685,-0.00021437486155676785,A_lower,-0.6559674791929703,t(T-1),Bartlett,21,fixed_21,8.405389212416874e-05,0.5120370165357107,holm,ablation|SquaredError|fixed_21,63,1.0,0.05,False,tested
ablation,1day,^HSI,SquaredError,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-21,2025-12-29,0.008064272518166058,0.00757372414839531,0.0004905483697707488,B_lower,0.9381352217663831,t(T-1),Bartlett,21,fixed_21,0.00021518278430930594,0.3484631009585028,holm,ablation|SquaredError|fixed_21,63,1.0,0.05,False,tested
ablation,1day,000001.SS,QLIKE,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0938680152145779,-1.0941563309897386,0.0002883157751609445,B_lower,0.6685907487816198,t(T-1),Bartlett,22,auto_floor_h-1,0.00014634935649010983,0.5039528760241814,holm,ablation|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,1day,000001.SS,QLIKE,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-21,2025-12-29,-1.094193093735386,-1.0896238160966627,-0.004569277638723542,A_lower,-4.081866241451148,t(T-1),Bartlett,20,auto_floor_h-1,0.0009861711399613915,4.924318307659668e-05,holm,ablation|QLIKE|auto_floor_h-1,63,0.003003834167672397,0.05,True,tested
ablation,1day,000001.SS,QLIKE,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0400982652998576,-1.0452956625199312,0.0051973972200735925,B_lower,0.7092424713699487,t(T-1),Bartlett,22,auto_floor_h-1,0.04226268482651141,0.4783843423232542,holm,ablation|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,1day,000001.SS,QLIKE,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0938680152145779,-1.0941563309897386,0.0002883157751609445,B_lower,0.6729466534569307,t(T-1),Bartlett,21,fixed_21,0.00014446088386347257,0.501179028446004,holm,ablation|QLIKE|fixed_21,63,1.0,0.05,False,tested
ablation,1day,000001.SS,QLIKE,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-21,2025-12-29,-1.094193093735386,-1.0896238160966627,-0.004569277638723542,A_lower,-4.041179098847175,t(T-1),Bartlett,21,fixed_21,0.0010061289167469598,5.840988796763113e-05,holm,ablation|QLIKE|fixed_21,63,0.003563003166025499,0.05,True,tested
ablation,1day,000001.SS,QLIKE,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0400982652998576,-1.0452956625199312,0.0051973972200735925,B_lower,0.7154160201908509,t(T-1),Bartlett,21,fixed_21,0.04153643604124106,0.4745644724822237,holm,ablation|QLIKE|fixed_21,63,1.0,0.05,False,tested
ablation,1day,000001.SS,SquaredError,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-21,2025-12-29,0.00031592658464545223,0.0002756476183941867,4.027896625126561e-05,B_lower,1.2688132809613133,t(T-1),Bartlett,20,auto_floor_h-1,7.93114578010289e-07,0.20488328595333904,holm,ablation|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,1day,000001.SS,SquaredError,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-21,2025-12-29,0.0002778840355084871,0.00045785330229942424,-0.00017996926679093715,A_lower,-3.647954518204585,t(T-1),Bartlett,19,auto_floor_h-1,1.9154578379049323e-06,0.00028177838396519167,holm,ablation|SquaredError|auto_floor_h-1,63,0.017470259805841885,0.05,True,tested
ablation,1day,000001.SS,SquaredError,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-21,2025-12-29,0.0035909602588444106,0.003743263777491269,-0.00015230351864685903,A_lower,-0.33257500849281346,t(T-1),Bartlett,22,auto_floor_h-1,0.00016504994519697962,0.7395437884065333,holm,ablation|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,1day,000001.SS,SquaredError,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-21,2025-12-29,0.00031592658464545223,0.0002756476183941867,4.027896625126561e-05,B_lower,1.2551911151033763,t(T-1),Bartlett,21,fixed_21,8.104228013474446e-07,0.20978243880501088,holm,ablation|SquaredError|fixed_21,63,1.0,0.05,False,tested
ablation,1day,000001.SS,SquaredError,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-21,2025-12-29,0.0002778840355084871,0.00045785330229942424,-0.00017996926679093715,A_lower,-3.5521358733297745,t(T-1),Bartlett,21,fixed_21,2.0201903283450425e-06,0.00040488474776677525,holm,ablation|SquaredError|fixed_21,63,0.025102854361540066,0.05,True,tested
ablation,1day,000001.SS,SquaredError,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-21,2025-12-29,0.0035909602588444106,0.003743263777491269,-0.00015230351864685903,A_lower,-0.33449952509312425,t(T-1),Bartlett,21,fixed_21,0.0001631562050065499,0.7380918857365476,holm,ablation|SquaredError|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^GSPC,QLIKE,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.0591556951157939,-1.0482991160948005,-0.010856579020993294,A_lower,-2.9129200370490986,t(T-1),Bartlett,20,auto_floor_h-1,0.010932100160922538,0.0036821501512944287,holm,ablation|QLIKE|auto_floor_h-1,63,0.17120940104716972,0.05,False,tested
ablation,5day,^GSPC,QLIKE,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.0648700808023874,-1.0579327362506363,-0.006937344551750959,A_lower,-3.078328488189195,t(T-1),Bartlett,21,auto_floor_h-1,0.003996974144996154,0.002153990178791957,holm,ablation|QLIKE|auto_floor_h-1,63,0.10769950893959786,0.05,False,tested
ablation,5day,^GSPC,QLIKE,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.0087148882396395,-1.0211188642704343,0.01240397603079466,B_lower,0.9898182766077729,t(T-1),Bartlett,24,auto_floor_h-1,0.12359065440104959,0.322567554232825,holm,ablation|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^GSPC,QLIKE,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.0591556951157939,-1.0482991160948005,-0.010856579020993294,A_lower,-2.9059556065401995,t(T-1),Bartlett,21,fixed_21,0.010984562824518282,0.0037642006195469035,holm,ablation|QLIKE|fixed_21,63,0.18068162973825136,0.05,False,tested
ablation,5day,^GSPC,QLIKE,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.0648700808023874,-1.0579327362506363,-0.006937344551750959,A_lower,-3.078328488189195,t(T-1),Bartlett,21,fixed_21,0.003996974144996154,0.002153990178791957,holm,ablation|QLIKE|fixed_21,63,0.10769950893959786,0.05,False,tested
ablation,5day,^GSPC,QLIKE,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.0087148882396395,-1.0211188642704343,0.01240397603079466,B_lower,1.019708158808832,t(T-1),Bartlett,21,fixed_21,0.11645141787360112,0.30818064658458527,holm,ablation|QLIKE|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^GSPC,SquaredError,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.001057074105135403,0.0019362519099746587,-0.0008791778048392559,A_lower,-1.86843803154753,t(T-1),Bartlett,22,auto_floor_h-1,0.00017424918934659685,0.062072851198829215,holm,ablation|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^GSPC,SquaredError,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0006120354645590638,0.0008594316291687953,-0.0002473961646097315,A_lower,-2.834458519559128,t(T-1),Bartlett,18,auto_floor_h-1,5.995431505528861e-06,0.004708078292634398,holm,ablation|SquaredError|auto_floor_h-1,63,0.26365238438752625,0.05,False,tested
ablation,5day,^GSPC,SquaredError,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.004139755541820496,0.0029283550101828425,0.0012114005316376535,B_lower,1.6044579808092434,t(T-1),Bartlett,25,auto_floor_h-1,0.0004486354181053219,0.10901484189365496,holm,ablation|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^GSPC,SquaredError,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.001057074105135403,0.0019362519099746587,-0.0008791778048392559,A_lower,-1.8840518641087538,t(T-1),Bartlett,21,fixed_21,0.00017137302228816475,0.05992681765901044,holm,ablation|SquaredError|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^GSPC,SquaredError,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0006120354645590638,0.0008594316291687953,-0.0002473961646097315,A_lower,-2.7867934902983977,t(T-1),Bartlett,21,fixed_21,6.202275916620281e-06,0.005451596904299876,holm,ablation|SquaredError|fixed_21,63,0.29983782973649314,0.05,False,tested
ablation,5day,^GSPC,SquaredError,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.004139755541820496,0.0029283550101828425,0.0012114005316376535,B_lower,1.6571177317111128,t(T-1),Bartlett,21,fixed_21,0.0004205750675353448,0.09789473893390205,holm,ablation|SquaredError|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^IXIC,QLIKE,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-0.7383188640229604,-0.7324840357872967,-0.005834828235663786,A_lower,-2.312771950961264,t(T-1),Bartlett,21,auto_floor_h-1,0.005009164117816666,0.020992584590947206,holm,ablation|QLIKE|auto_floor_h-1,63,0.8606959682288354,0.05,False,tested
ablation,5day,^IXIC,QLIKE,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-0.7437614339536474,-0.7360018265396286,-0.007759607414018622,A_lower,-3.6818553458537817,t(T-1),Bartlett,21,auto_floor_h-1,0.0034955924080656954,0.00024737474199663337,holm,ablation|QLIKE|auto_floor_h-1,63,0.014100360293808102,0.05,True,tested
ablation,5day,^IXIC,QLIKE,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-0.7046397043702458,-0.6840495326956599,-0.020590171674586006,A_lower,-1.829446601693409,t(T-1),Bartlett,24,auto_floor_h-1,0.09969082549573982,0.06771140533833969,holm,ablation|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^IXIC,QLIKE,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-0.7383188640229604,-0.7324840357872967,-0.005834828235663786,A_lower,-2.312771950961264,t(T-1),Bartlett,21,fixed_21,0.005009164117816666,0.020992584590947206,holm,ablation|QLIKE|fixed_21,63,0.8606959682288354,0.05,False,tested
ablation,5day,^IXIC,QLIKE,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-0.7437614339536474,-0.7360018265396286,-0.007759607414018622,A_lower,-3.6818553458537817,t(T-1),Bartlett,21,fixed_21,0.0034955924080656954,0.00024737474199663337,holm,ablation|QLIKE|fixed_21,63,0.014100360293808102,0.05,True,tested
ablation,5day,^IXIC,QLIKE,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-0.7046397043702458,-0.6840495326956599,-0.020590171674586006,A_lower,-1.8762539768038429,t(T-1),Bartlett,21,fixed_21,0.09477884590997257,0.06099076014694615,holm,ablation|QLIKE|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^IXIC,SquaredError,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0013803731090909523,0.002034349841944291,-0.000653976732853339,A_lower,-1.6469860652678263,t(T-1),Bartlett,22,auto_floor_h-1,0.00012408505498703501,0.09996061969052472,holm,ablation|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^IXIC,SquaredError,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0008892704887154251,0.00134838992612627,-0.0004591194374108448,A_lower,-3.3808240965907865,t(T-1),Bartlett,14,auto_floor_h-1,1.4513793551363372e-05,0.00075836785442005,holm,ablation|SquaredError|auto_floor_h-1,63,0.046260439119623055,0.05,True,tested
ablation,5day,^IXIC,SquaredError,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.004087383496260144,0.005462927479624759,-0.0013755439833646169,A_lower,-1.4892059660992873,t(T-1),Bartlett,25,auto_floor_h-1,0.0006714507460985864,0.13683426035943683,holm,ablation|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^IXIC,SquaredError,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0013803731090909523,0.002034349841944291,-0.000653976732853339,A_lower,-1.6505211113735916,t(T-1),Bartlett,21,fixed_21,0.00012355409946481443,0.09923589081910088,holm,ablation|SquaredError|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^IXIC,SquaredError,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0008892704887154251,0.00134838992612627,-0.0004591194374108448,A_lower,-3.521553414767447,t(T-1),Bartlett,21,fixed_21,1.3376963165964843e-05,0.0004537579160683711,holm,ablation|SquaredError|fixed_21,63,0.02767923288017064,0.05,True,tested
ablation,5day,^IXIC,SquaredError,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.004087383496260144,0.005462927479624759,-0.0013755439833646169,A_lower,-1.5385594468344344,t(T-1),Bartlett,21,fixed_21,0.0006290644361653132,0.12431433818421715,holm,ablation|SquaredError|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^FTSE,QLIKE,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.327663418091195,-1.3234996805346544,-0.004163737556540977,A_lower,-2.97697731093172,t(T-1),Bartlett,18,auto_floor_h-1,0.001539537878246663,0.003000434560718541,holm,ablation|QLIKE|auto_floor_h-1,63,0.1470212934752085,0.05,False,tested
ablation,5day,^FTSE,QLIKE,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.3322738223755495,-1.331796241287569,-0.0004775810879807671,A_lower,-0.3130127945834361,t(T-1),Bartlett,11,auto_floor_h-1,0.0018320815180742672,0.7543539768876524,holm,ablation|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^FTSE,QLIKE,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.2968607405876762,-1.3083027483578757,0.011442007770199452,B_lower,1.9415355090156985,t(T-1),Bartlett,24,auto_floor_h-1,0.02733307754169971,0.052550399790760226,holm,ablation|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^FTSE,QLIKE,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.327663418091195,-1.3234996805346544,-0.004163737556540977,A_lower,-2.9007646191975693,t(T-1),Bartlett,21,fixed_21,0.001621498116797931,0.003826436683457099,holm,ablation|QLIKE|fixed_21,63,0.18068162973825136,0.05,False,tested
ablation,5day,^FTSE,QLIKE,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.3322738223755495,-1.331796241287569,-0.0004775810879807671,A_lower,-0.30224111006211524,t(T-1),Bartlett,21,fixed_21,0.001964997047751304,0.7625482259104716,holm,ablation|QLIKE|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^FTSE,QLIKE,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.2968607405876762,-1.3083027483578757,0.011442007770199452,B_lower,1.998540668428034,t(T-1),Bartlett,21,fixed_21,0.02579605110945249,0.046002085237012345,holm,ablation|QLIKE|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^FTSE,SquaredError,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0006713959772269927,0.0008539842261709469,-0.00018258824894395423,A_lower,-2.7982964251515443,t(T-1),Bartlett,17,auto_floor_h-1,3.3506799306031203e-06,0.005263037944292631,holm,ablation|SquaredError|auto_floor_h-1,63,0.28420404899180207,0.05,False,tested
ablation,5day,^FTSE,SquaredError,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0004930947946292516,0.0005790390269882829,-8.594423235903113e-05,A_lower,-1.8579796608863166,t(T-1),Bartlett,14,auto_floor_h-1,1.6839387666064833e-06,0.06354562762461155,holm,ablation|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^FTSE,SquaredError,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0019679585705090616,0.0015070854088357981,0.0004608731616732638,B_lower,2.046888996234102,t(T-1),Bartlett,24,auto_floor_h-1,3.98978034359454e-05,0.04100105573054366,holm,ablation|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^FTSE,SquaredError,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0006713959772269927,0.0008539842261709469,-0.00018258824894395423,A_lower,-2.683666447177131,t(T-1),Bartlett,21,fixed_21,3.6430346913989807e-06,0.007435154099721433,holm,ablation|SquaredError|fixed_21,63,0.39406316728523594,0.05,False,tested
ablation,5day,^FTSE,SquaredError,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0004930947946292516,0.0005790390269882829,-8.594423235903113e-05,A_lower,-1.7702142599725608,t(T-1),Bartlett,21,fixed_21,1.855053914783628e-06,0.07707905086927021,holm,ablation|SquaredError|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^FTSE,SquaredError,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0019679585705090616,0.0015070854088357981,0.0004608731616732638,B_lower,2.1039325391873507,t(T-1),Bartlett,21,fixed_21,3.776364863216947e-05,0.03570144652590153,holm,ablation|SquaredError|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^GDAXI,QLIKE,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.054036099076127,-1.0451042163462847,-0.008931882729842324,A_lower,-4.286621012461976,t(T-1),Bartlett,22,auto_floor_h-1,0.0034168867148179436,2.0394502971135998e-05,holm,ablation|QLIKE|auto_floor_h-1,63,0.001264459184210432,0.05,True,tested
ablation,5day,^GDAXI,QLIKE,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.0502990878684602,-1.0473310707006653,-0.0029680171677948478,A_lower,-0.7673591117480607,t(T-1),Bartlett,22,auto_floor_h-1,0.011773626137326534,0.4430984724522577,holm,ablation|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^GDAXI,QLIKE,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.0239634195340275,-1.0209581994629802,-0.003005220071047595,A_lower,-0.5909853802895977,t(T-1),Bartlett,23,auto_floor_h-1,0.020350440710933268,0.5547001176723025,holm,ablation|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^GDAXI,QLIKE,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.054036099076127,-1.0451042163462847,-0.008931882729842324,A_lower,-4.298577200160264,t(T-1),Bartlett,21,fixed_21,0.003397905492785613,1.9348956694061016e-05,holm,ablation|QLIKE|fixed_21,63,0.001199635315031783,0.05,True,tested
ablation,5day,^GDAXI,QLIKE,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.0502990878684602,-1.0473310707006653,-0.0029680171677948478,A_lower,-0.7775282926876986,t(T-1),Bartlett,21,fixed_21,0.011467668959738081,0.4370811063086508,holm,ablation|QLIKE|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^GDAXI,QLIKE,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-1.0239634195340275,-1.0209581994629802,-0.003005220071047595,A_lower,-0.5979141465199186,t(T-1),Bartlett,21,fixed_21,0.019881522365208102,0.5500694514136856,holm,ablation|QLIKE|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^GDAXI,SquaredError,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0006316435828448451,0.0009353499389928665,-0.0003037063561480215,A_lower,-2.806330784698334,t(T-1),Bartlett,19,auto_floor_h-1,9.217322307062302e-06,0.005134859301624884,holm,ablation|SquaredError|auto_floor_h-1,63,0.28241726158936864,0.05,False,tested
ablation,5day,^GDAXI,SquaredError,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0005775441483878829,0.0007032652237388948,-0.000125721075351012,A_lower,-1.1044966000824366,t(T-1),Bartlett,21,auto_floor_h-1,1.0196758646719937e-05,0.2697157732712159,holm,ablation|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^GDAXI,SquaredError,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0018541057246761498,0.001967541359453866,-0.00011343563477771633,A_lower,-0.5527632429641091,t(T-1),Bartlett,22,auto_floor_h-1,3.314327585385337e-05,0.580582704166709,holm,ablation|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^GDAXI,SquaredError,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0006316435828448451,0.0009353499389928665,-0.0003037063561480215,A_lower,-2.794906395248046,t(T-1),Bartlett,21,fixed_21,9.29282930463906e-06,0.005317985257508668,holm,ablation|SquaredError|fixed_21,63,0.29780717442048543,0.05,False,tested
ablation,5day,^GDAXI,SquaredError,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0005775441483878829,0.0007032652237388948,-0.000125721075351012,A_lower,-1.1044966000824366,t(T-1),Bartlett,21,fixed_21,1.0196758646719937e-05,0.2697157732712159,holm,ablation|SquaredError|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^GDAXI,SquaredError,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0018541057246761498,0.001967541359453866,-0.00011343563477771633,A_lower,-0.5512511671380134,t(T-1),Bartlett,21,fixed_21,3.3325348498239344e-05,0.5816181723639989,holm,ablation|SquaredError|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^N225,QLIKE,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-0.7160399319326979,-0.7076010744383137,-0.008438857494384201,A_lower,-2.468217915054526,t(T-1),Bartlett,21,auto_floor_h-1,0.009199729078936777,0.013790588114677945,holm,ablation|QLIKE|auto_floor_h-1,63,0.6067858770458296,0.05,False,tested
ablation,5day,^N225,QLIKE,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-0.7212881650264418,-0.712499816866115,-0.00878834816032674,A_lower,-2.9163144175246867,t(T-1),Bartlett,18,auto_floor_h-1,0.007146946808798271,0.0036427532137695688,holm,ablation|QLIKE|auto_floor_h-1,63,0.17120940104716972,0.05,False,tested
ablation,5day,^N225,QLIKE,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-0.6442441804605445,-0.674525642544424,0.03028146208387956,B_lower,1.4418490691422452,t(T-1),Bartlett,24,auto_floor_h-1,0.3471273320711926,0.14974326412570924,holm,ablation|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^N225,QLIKE,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-0.7160399319326979,-0.7076010744383137,-0.008438857494384201,A_lower,-2.468217915054526,t(T-1),Bartlett,21,fixed_21,0.009199729078936777,0.013790588114677945,holm,ablation|QLIKE|fixed_21,63,0.6067858770458296,0.05,False,tested
ablation,5day,^N225,QLIKE,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-0.7212881650264418,-0.712499816866115,-0.00878834816032674,A_lower,-2.8565914318969954,t(T-1),Bartlett,21,fixed_21,0.007448914359634868,0.004395162440676526,holm,ablation|QLIKE|fixed_21,63,0.20217747227112018,0.05,False,tested
ablation,5day,^N225,QLIKE,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,-0.6442441804605445,-0.674525642544424,0.03028146208387956,B_lower,1.468088288668616,t(T-1),Bartlett,21,fixed_21,0.33482977023276617,0.14248029347183122,holm,ablation|QLIKE|fixed_21,63,1.0,0.05,False,tested
ablation,5day,^N225,SquaredError,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0027792769100814193,0.003690091604015511,-0.0009108146939340923,A_lower,-2.4567005434930853,t(T-1),Bartlett,19,auto_floor_h-1,0.0001081758571901003,0.014237101680836977,holm,ablation|SquaredError|auto_floor_h-1,63,0.6833808806801749,0.05,False,tested
ablation,5day,^N225,SquaredError,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.002197379482957137,0.003227500304394505,-0.001030120821437367,A_lower,-2.4297863912651905,t(T-1),Bartlett,18,auto_floor_h-1,0.0001414538826871754,0.015330691662864437,holm,ablation|SquaredError|auto_floor_h-1,63,0.7205425081546286,0.05,False,tested
ablation,5day,^N225,SquaredError,GARCHTransformer,Transformer,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.011013022238207592,0.008001275754847182,0.003011746483360412,B_lower,1.5195784099767038,t(T-1),Bartlett,24,auto_floor_h-1,0.003091472069689666,0.12901910095218547,holm,ablation|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
ablation,5day,^N225,SquaredError,GARCHLSTM,LSTM,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.0027792769100814193,0.003690091604015511,-0.0009108146939340923,A_lower,-2.4030612678555214,t(T-1),Bartlett,21,fixed_21,0.00011305899011369154,0.016489248911399124,holm,ablation|SquaredError|fixed_21,63,0.7749946988357589,0.05,False,tested
ablation,5day,^N225,SquaredError,GARCHGRU,GRU,3,Hybrid,2,Deep Learning,787,2022-12-15,2025-12-23,0.002197379482957137,0.003227500304394505,-0.001030120821437367,A_lower,-2.316924294014325,t(T-1),Bartlett,21,fixed_21,0.00015557054624229955,0.020764034539863085,holm,ablation|SquaredError|fixed_21,63,0.9343815542938388,0.05,False,tested
