Analysis,Horizon,Index,Loss,Model_A,Model_B,Part_A,Family_A,Part_B,Family_B,N,Start,End,Mean_Loss_A,Mean_Loss_B,Mean_Diff,Direction,DM_Stat,Ref_Dist,HAC_Kernel,HAC_Lag,HAC_Lag_Rule,LongRun_Var,P_Raw,Correction,Test_Family,Family_Size,P_Adj,Alpha,Significant,Status
hybrid_vs_garch,5day,^N225,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-0.7160399319326979,-0.7157929407301556,-0.0002469912025423097,A_lower,-0.07914601337650852,t(T-1),Bartlett,19,auto_floor_h-1,0.007664425609587173,0.9369366299661702,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^N225,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-0.7212881650264418,-0.7157929407301556,-0.005495224296286152,A_lower,-2.101995273061992,t(T-1),Bartlett,19,auto_floor_h-1,0.005378759291628792,0.03587132574715716,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,0.9326544694260861,0.05,False,tested
hybrid_vs_garch,5day,^N225,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-0.6442441804605445,-0.7157929407301556,0.07154876026961104,B_lower,2.197668689265537,t(T-1),Bartlett,24,auto_floor_h-1,0.8341699044700861,0.028263717899479582,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,0.7631203832859487,0.05,False,tested
hybrid_vs_garch,5day,^N225,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-0.7160399319326979,-0.7157929407301556,-0.0002469912025423097,A_lower,-0.07871675331047101,t(T-1),Bartlett,21,fixed_21,0.007748245186599887,0.9372779547574097,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^N225,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-0.7212881650264418,-0.7157929407301556,-0.005495224296286152,A_lower,-2.076472757055906,t(T-1),Bartlett,21,fixed_21,0.005511795605357639,0.038174668784441076,holm,hybrid_vs_garch|QLIKE|fixed_21,63,0.992541388395468,0.05,False,tested
hybrid_vs_garch,5day,^N225,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-0.6442441804605445,-0.7157929407301556,0.07154876026961104,B_lower,2.255014759525998,t(T-1),Bartlett,21,fixed_21,0.7922827147963565,0.024406785595852777,holm,hybrid_vs_garch|QLIKE|fixed_21,63,0.6589832110880249,0.05,False,tested
hybrid_vs_garch,5day,^N225,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.0027792769100814193,0.00268945669205645,8.982021802496912e-05,B_lower,0.2659316056399894,t(T-1),Bartlett,17,auto_floor_h-1,8.978070899128218e-05,0.7903616221308782,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^N225,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.002197379482957137,0.00268945669205645,-0.0004920772090993132,A_lower,-1.9102627537911079,t(T-1),Bartlett,16,auto_floor_h-1,5.2222182508239034e-05,0.05646303886500306,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^N225,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.011013022238207592,0.00268945669205645,0.008323565546151141,B_lower,1.940021928669923,t(T-1),Bartlett,25,auto_floor_h-1,0.014487060113635018,0.0527343970519191,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^N225,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.0027792769100814193,0.00268945669205645,8.982021802496912e-05,B_lower,0.2758609721723436,t(T-1),Bartlett,21,fixed_21,8.343387557543105e-05,0.782727361558095,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^N225,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.002197379482957137,0.00268945669205645,-0.0004920772090993132,A_lower,-1.910142461464784,t(T-1),Bartlett,21,fixed_21,5.222876015964502e-05,0.05647854575406724,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^N225,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.011013022238207592,0.00268945669205645,0.008323565546151141,B_lower,1.9996508582812837,t(T-1),Bartlett,21,fixed_21,0.013635943475347509,0.045881722253769686,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^HSI,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-0.5387701230072035,-0.5402539440420786,0.0014838210348751013,B_lower,0.5429196962942058,t(T-1),Bartlett,21,auto_floor_h-1,0.005878500835077502,0.5873390112875189,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^HSI,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-0.539239375226537,-0.5402539440420786,0.0010145688155416405,B_lower,0.3574867395134541,t(T-1),Bartlett,19,auto_floor_h-1,0.006338958046530949,0.7208234183837228,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^HSI,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-0.45447218276132784,-0.5402539440420786,0.08578176128075082,B_lower,3.1366657063124417,t(T-1),Bartlett,25,auto_floor_h-1,0.5886107355390375,0.001772481916024183,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,0.06026438514482222,0.05,False,tested
hybrid_vs_garch,5day,^HSI,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-0.5387701230072035,-0.5402539440420786,0.0014838210348751013,B_lower,0.5429196962942058,t(T-1),Bartlett,21,fixed_21,0.005878500835077502,0.5873390112875189,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^HSI,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-0.539239375226537,-0.5402539440420786,0.0010145688155416405,B_lower,0.35450859627318626,t(T-1),Bartlett,21,fixed_21,0.006445909592629684,0.723052852103676,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^HSI,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-0.45447218276132784,-0.5402539440420786,0.08578176128075082,B_lower,3.220703461897392,t(T-1),Bartlett,21,fixed_21,0.5582942694678994,0.0013313589423307177,holm,hybrid_vs_garch|QLIKE|fixed_21,63,0.045266204039244404,0.05,True,tested
hybrid_vs_garch,5day,^HSI,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.001949332482508951,0.0017298793191198865,0.00021945316338906464,B_lower,0.6731448439630915,t(T-1),Bartlett,19,auto_floor_h-1,8.364526784786233e-05,0.5010530134174308,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^HSI,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.0017701648792631645,0.0017298793191198865,4.0285560143277944e-05,B_lower,0.13917398943784964,t(T-1),Bartlett,13,auto_floor_h-1,6.59412829514242e-05,0.8893483128189154,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^HSI,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.009421946457694199,0.0017298793191198865,0.007692067138574311,B_lower,2.663444794440492,t(T-1),Bartlett,25,auto_floor_h-1,0.006564073959546252,0.007892838447741671,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,0.3428082933823148,0.05,False,tested
hybrid_vs_garch,5day,^HSI,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.001949332482508951,0.0017298793191198865,0.00021945316338906464,B_lower,0.672543669484667,t(T-1),Bartlett,21,fixed_21,8.379487263087722e-05,0.5014353087147965,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^HSI,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.0017701648792631645,0.0017298793191198865,4.0285560143277944e-05,B_lower,0.12973270880822552,t(T-1),Bartlett,21,fixed_21,7.588825613270939e-05,0.8968110951674257,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,^HSI,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.009421946457694199,0.0017298793191198865,0.007692067138574311,B_lower,2.743221181445438,t(T-1),Bartlett,21,fixed_21,0.0061878419709048005,0.006222516423902964,holm,hybrid_vs_garch|SquaredError|fixed_21,63,0.28001323907563336,0.05,False,tested
hybrid_vs_garch,5day,000001.SS,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-1.068530315032043,-1.0370171380213211,-0.03151317701072233,A_lower,-4.701248492981395,t(T-1),Bartlett,22,auto_floor_h-1,0.03536166420447563,3.0531374723456136e-06,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,0.00015265687361728069,0.05,True,tested
hybrid_vs_garch,5day,000001.SS,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-1.0633907819600499,-1.0370171380213211,-0.0263736439387288,A_lower,-5.852029542987263,t(T-1),Bartlett,21,auto_floor_h-1,0.01598460798190013,7.126636395686526e-09,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,4.0621827455413195e-07,0.05,True,tested
hybrid_vs_garch,5day,000001.SS,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-1.0326353093401386,-1.0370171380213211,0.004381828681182345,B_lower,0.26025981510504737,t(T-1),Bartlett,24,auto_floor_h-1,0.22308547060906675,0.7947315303577159,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,000001.SS,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-1.068530315032043,-1.0370171380213211,-0.03151317701072233,A_lower,-4.734804005482062,t(T-1),Bartlett,21,fixed_21,0.034862224680692604,2.60081876291108e-06,holm,hybrid_vs_garch|QLIKE|fixed_21,63,0.00013179665387401976,0.05,True,tested
hybrid_vs_garch,5day,000001.SS,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-1.0633907819600499,-1.0370171380213211,-0.0263736439387288,A_lower,-5.852029542987263,t(T-1),Bartlett,21,fixed_21,0.01598460798190013,7.126636395686526e-09,holm,hybrid_vs_garch|QLIKE|fixed_21,63,3.990916381584454e-07,0.05,True,tested
hybrid_vs_garch,5day,000001.SS,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,-1.0326353093401386,-1.0370171380213211,0.004381828681182345,B_lower,0.26782714328944146,t(T-1),Bartlett,21,fixed_21,0.2106572166438614,0.7889026429975647,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,000001.SS,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.0015375065280551967,0.0025154892469592483,-0.0009779827189040514,A_lower,-2.6557561836434305,t(T-1),Bartlett,19,auto_floor_h-1,0.00010672365524733641,0.008073387610672726,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,0.3428082933823148,0.05,False,tested
hybrid_vs_garch,5day,000001.SS,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.0015058600773254541,0.0025154892469592483,-0.0010096291696337942,A_lower,-4.673880053182862,t(T-1),Bartlett,20,auto_floor_h-1,3.672344249708196e-05,3.4771506551862725e-06,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,0.0002016747380008038,0.05,True,tested
hybrid_vs_garch,5day,000001.SS,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.004049660145046194,0.0025154892469592483,0.0015341708980869454,B_lower,1.0914132789485482,t(T-1),Bartlett,25,auto_floor_h-1,0.0015550478104159743,0.2754255118900752,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,5day,000001.SS,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.0015375065280551967,0.0025154892469592483,-0.0009779827189040514,A_lower,-2.647932838528696,t(T-1),Bartlett,21,fixed_21,0.0001073552191512756,0.008260894606782422,holm,hybrid_vs_garch|SquaredError|fixed_21,63,0.35521846809164415,0.05,False,tested
hybrid_vs_garch,5day,000001.SS,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.0015058600773254541,0.0025154892469592483,-0.0010096291696337942,A_lower,-4.649145890409062,t(T-1),Bartlett,21,fixed_21,3.711523050959961e-05,3.908567384799505e-06,holm,hybrid_vs_garch|SquaredError|fixed_21,63,0.00022669690831837128,0.05,True,tested
hybrid_vs_garch,5day,000001.SS,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,787,2022-12-15,2025-12-23,0.004049660145046194,0.0025154892469592483,0.0015341708980869454,B_lower,1.138999618376092,t(T-1),Bartlett,21,fixed_21,0.0014278252432627543,0.25505032625326973,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GSPC,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.99278960835974,-1.0184146876156819,0.025625079255942113,B_lower,3.51895865216146,t(T-1),Bartlett,24,auto_floor_h-1,0.04157365133934381,0.00045824605401267486,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,0.017413350052481645,0.05,True,tested
hybrid_vs_garch,22day,^GSPC,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-1.0068803938920248,-1.0184146876156819,0.011534293723657338,B_lower,1.946522946028551,t(T-1),Bartlett,23,auto_floor_h-1,0.02752827642936226,0.0519492711947229,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GSPC,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.9867452334140664,-1.0184146876156819,0.03166945420161566,B_lower,1.2353941194716593,t(T-1),Bartlett,25,auto_floor_h-1,0.5152122263749431,0.2170543981686365,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GSPC,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.99278960835974,-1.0184146876156819,0.025625079255942113,B_lower,3.6146864656075848,t(T-1),Bartlett,21,fixed_21,0.03940081736596741,0.0003199421230488648,holm,hybrid_vs_garch|QLIKE|fixed_21,63,0.012157800675856863,0.05,True,tested
hybrid_vs_garch,22day,^GSPC,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-1.0068803938920248,-1.0184146876156819,0.011534293723657338,B_lower,1.9676725134307358,t(T-1),Bartlett,21,fixed_21,0.026939680329329335,0.04945829537008985,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GSPC,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.9867452334140664,-1.0184146876156819,0.03166945420161566,B_lower,1.2826684828497121,t(T-1),Bartlett,21,fixed_21,0.4779344906111304,0.19998781604866436,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GSPC,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.005140201528038823,0.00389578252988827,0.0012444189981505537,B_lower,2.693099159400327,t(T-1),Bartlett,22,auto_floor_h-1,0.0001673958316817025,0.007230513569304263,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,0.32537311061869184,0.05,False,tested
hybrid_vs_garch,22day,^GSPC,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.00426983532995339,0.00389578252988827,0.00037405280006512005,B_lower,1.3838136731605892,t(T-1),Bartlett,21,auto_floor_h-1,5.728311784083066e-05,0.1668098502244546,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GSPC,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.004823107367673963,0.00389578252988827,0.0009273248377856944,B_lower,1.0263187380115453,t(T-1),Bartlett,23,auto_floor_h-1,0.0006400521060438728,0.3050583175766452,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GSPC,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.005140201528038823,0.00389578252988827,0.0012444189981505537,B_lower,2.7083848123248226,t(T-1),Bartlett,21,fixed_21,0.00016551165777147002,0.006908735555558086,holm,hybrid_vs_garch|SquaredError|fixed_21,63,0.3039843644445558,0.05,False,tested
hybrid_vs_garch,22day,^GSPC,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.00426983532995339,0.00389578252988827,0.00037405280006512005,B_lower,1.3838136731605892,t(T-1),Bartlett,21,fixed_21,5.728311784083066e-05,0.1668098502244546,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GSPC,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.004823107367673963,0.00389578252988827,0.0009273248377856944,B_lower,1.039954131331371,t(T-1),Bartlett,21,fixed_21,0.0006233780097556821,0.2986822239919695,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^IXIC,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.6924878958240769,-0.7062011581829692,0.013713262358892428,B_lower,2.5337852747317573,t(T-1),Bartlett,23,auto_floor_h-1,0.022964554075742535,0.011477719337419858,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,0.34433158012259574,0.05,False,tested
hybrid_vs_garch,22day,^IXIC,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.6965666483908456,-0.7062011581829692,0.009634509792123673,B_lower,1.7841082136078195,t(T-1),Bartlett,23,auto_floor_h-1,0.022862984525485942,0.07479323403745106,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^IXIC,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.656628000362219,-0.7062011581829692,0.0495731578207503,B_lower,1.8140431859131194,t(T-1),Bartlett,25,auto_floor_h-1,0.5854825933701524,0.07005371139623635,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^IXIC,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.6924878958240769,-0.7062011581829692,0.013713262358892428,B_lower,2.5144825600832243,t(T-1),Bartlett,21,fixed_21,0.023318487469117424,0.012120102877328742,holm,hybrid_vs_garch|QLIKE|fixed_21,63,0.36360308631986227,0.05,False,tested
hybrid_vs_garch,22day,^IXIC,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.6965666483908456,-0.7062011581829692,0.009634509792123673,B_lower,1.7806405895235466,t(T-1),Bartlett,21,fixed_21,0.022952118100800147,0.07535882733347235,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^IXIC,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.656628000362219,-0.7062011581829692,0.0495731578207503,B_lower,1.8900497294044316,t(T-1),Bartlett,21,fixed_21,0.5393401720204187,0.05912041120184527,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^IXIC,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.0064521081008498595,0.005580284416626539,0.0008718236842233195,B_lower,1.5813509186674204,t(T-1),Bartlett,21,auto_floor_h-1,0.00023829606907099088,0.11420165656362172,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^IXIC,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.006029615816258563,0.005580284416626539,0.0004493313996320221,B_lower,0.7299357760057529,t(T-1),Bartlett,21,auto_floor_h-1,0.00029708470927946077,0.4656477580693891,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^IXIC,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.007776677294655373,0.005580284416626539,0.002196392878028832,B_lower,1.2815919166541927,t(T-1),Bartlett,24,auto_floor_h-1,0.002302695950534795,0.2003652159026178,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^IXIC,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.0064521081008498595,0.005580284416626539,0.0008718236842233195,B_lower,1.5813509186674204,t(T-1),Bartlett,21,fixed_21,0.00023829606907099088,0.11420165656362172,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^IXIC,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.006029615816258563,0.005580284416626539,0.0004493313996320221,B_lower,0.7299357760057529,t(T-1),Bartlett,21,fixed_21,0.00029708470927946077,0.4656477580693891,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^IXIC,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.007776677294655373,0.005580284416626539,0.002196392878028832,B_lower,1.30532635282449,t(T-1),Bartlett,21,fixed_21,0.0022197185142584105,0.19216517489742774,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^FTSE,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-1.2822833070340656,-1.2385857809778205,-0.0436975260562452,A_lower,-5.120848127690593,t(T-1),Bartlett,23,auto_floor_h-1,0.05708815019262905,3.832049727325517e-07,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.992665858209269e-05,0.05,True,tested
hybrid_vs_garch,22day,^FTSE,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-1.2765157537476477,-1.2385857809778205,-0.037929972769827215,A_lower,-3.3702961210097016,t(T-1),Bartlett,23,auto_floor_h-1,0.09929902938962519,0.000787653723004,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,0.028355534028144,0.05,True,tested
hybrid_vs_garch,22day,^FTSE,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-1.2761647448896571,-1.2385857809778205,-0.037578963911836634,A_lower,-3.422191232676483,t(T-1),Bartlett,24,auto_floor_h-1,0.09453597725543614,0.0006534256423827105,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,0.02417674876816029,0.05,True,tested
hybrid_vs_garch,22day,^FTSE,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-1.2822833070340656,-1.2385857809778205,-0.0436975260562452,A_lower,-5.112686933648739,t(T-1),Bartlett,21,fixed_21,0.05727055108387897,3.995815771028711e-07,holm,hybrid_vs_garch|QLIKE|fixed_21,63,2.0778242009349298e-05,0.05,True,tested
hybrid_vs_garch,22day,^FTSE,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-1.2765157537476477,-1.2385857809778205,-0.037929972769827215,A_lower,-3.362702601529931,t(T-1),Bartlett,21,fixed_21,0.09974800187546196,0.0008093196014677585,holm,hybrid_vs_garch|QLIKE|fixed_21,63,0.029135505652839306,0.05,True,tested
hybrid_vs_garch,22day,^FTSE,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-1.2761647448896571,-1.2385857809778205,-0.037578963911836634,A_lower,-3.409171059217654,t(T-1),Bartlett,21,fixed_21,0.09525945240828586,0.0006849391695902328,holm,hybrid_vs_garch|QLIKE|fixed_21,63,0.02534274927483861,0.05,True,tested
hybrid_vs_garch,22day,^FTSE,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.002616264721244967,0.004049936916514784,-0.0014336721952698164,A_lower,-3.492058980151316,t(T-1),Bartlett,21,auto_floor_h-1,0.00013214558180561314,0.0005061752182701218,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,0.026827286568316455,0.05,True,tested
hybrid_vs_garch,22day,^FTSE,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.0026089136208957016,0.004049936916514784,-0.0014410232956190807,A_lower,-2.959250492096533,t(T-1),Bartlett,22,auto_floor_h-1,0.00018590651473502886,0.003176866195515008,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,0.1588433097757504,0.05,False,tested
hybrid_vs_garch,22day,^FTSE,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.0025241849777287314,0.004049936916514784,-0.0015257519387860516,A_lower,-2.900498618274121,t(T-1),Bartlett,22,auto_floor_h-1,0.00021693948150195864,0.003830052003012968,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,0.18767254814763543,0.05,False,tested
