Horizon,Index,Model,Date,Actual,Predicted,SquaredError,AbsoluteError,QLIKE_Loss
5day,^N225,EGARCH,2024-02-01,0.1580232624659054,0.1783056579652338,0.00041137556719117663,0.020282395499328393,-0.8380067335089596
5day,^N225,EGARCH,2024-02-02,0.1478254917223837,0.1729599361339481,0.0006317402958780209,0.0251344444115644,-0.9000147537140892
5day,^N225,EGARCH,2024-02-05,0.1390110868271503,0.1708526006884837,0.0010138820049814877,0.03184151386133341,-0.9533224084493639
5day,^N225,EGARCH,2024-02-06,0.1597890026111551,0.1681287968705019,6.955216828823347e-05,0.008339794259346778,-0.8326285492550713
5day,^N225,EGARCH,2024-02-07,0.1615676165599271,0.1613630273059017,4.1856762862665184e-08,0.00020458925402538908,-0.8228307424676673
5day,^N225,EGARCH,2024-02-08,0.1606252562252552,0.1843267583832742,0.0005617612045465794,0.023701502158019,-0.8196293997253747
5day,^N225,EGARCH,2024-02-09,0.1595811692791351,0.1741235732108334,0.0002114815121126745,0.014542403931698311,-0.8315077615347987
5day,^N225,EGARCH,2024-02-12,0.1596154550467344,0.163623647455038,1.6065606381982447e-05,0.004008192408303579,-0.8346827336908385
5day,^N225,EGARCH,2024-02-13,0.1567610767165666,0.2017137747793308,0.002020745063122044,0.044952698062764196,-0.8237594264399539
5day,^N225,EGARCH,2024-02-14,0.1505905667318874,0.1964685420924379,0.002104788623183278,0.045877975360550494,-0.8607660365760704
5day,^N225,EGARCH,2024-02-15,0.1639690634252603,0.2034773183511931,0.001560902207292493,0.039508254925932795,-0.7863661381303052
5day,^N225,EGARCH,2024-02-16,0.1596434847772431,0.2028269484505774,0.0018648115348261817,0.04318346367333428,-0.8083100539836734
5day,^N225,EGARCH,2024-02-19,0.159242771098412,0.1917947209563402,0.0010596294395530715,0.0325519498579282,-0.8210525072974607
5day,^N225,EGARCH,2024-02-20,0.1479619386671805,0.184332075987732,0.001322786888715773,0.0363701373205515,-0.8883240837829145
5day,^N225,EGARCH,2024-02-21,0.1483724479907362,0.1743131138485537,0.0006729181451469378,0.025940665857817485,-0.8957185825987013
5day,^N225,EGARCH,2024-02-22,0.1490294448393248,0.1994938672954609,0.0025466579338313746,0.05046442245613611,-0.8649340581801793
5day,^N225,EGARCH,2024-02-23,0.1574340393879448,0.1856373956275574,0.0007954293031784945,0.028203356239612593,-0.8358871211764297
5day,^N225,EGARCH,2024-02-26,0.151633991253892,0.1813998722993666,0.0008860076744133451,0.029765881045474618,-0.8711413129688682
5day,^N225,EGARCH,2024-02-27,0.1526338900661431,0.1692821489048659,0.00027716452236111133,0.016648258838722785,-0.874534652351625
5day,^N225,EGARCH,2024-02-28,0.1534890125461911,0.1601107753813921,4.384774304564912e-05,0.006621762835200995,-0.8732467412706557
5day,^N225,EGARCH,2024-02-29,0.1605272663166089,0.1520652333970981,7.160600113088463e-05,0.008462032919510809,-0.8277982959352441
5day,^N225,EGARCH,2024-03-01,0.1596007576168946,0.1746907941873894,0.0002277092036988702,0.015090036570494791,-0.8311191650860228
5day,^N225,EGARCH,2024-03-04,0.1724808842639097,0.1721912989508931,8.385965351491858e-08,0.00028958531301659374,-0.7574674519292948
5day,^N225,EGARCH,2024-03-05,0.1727077776485029,0.1620449452932068,0.00011369599383714957,0.010662832355296109,-0.754079845365262
5day,^N225,EGARCH,2024-03-06,0.173349951665001,0.1522088098387778,0.00044694787771648413,0.021141141826223203,-0.7436063002973783
5day,^N225,EGARCH,2024-03-07,0.1462102349891995,0.1633801032827736,0.00029480437721868166,0.017169868293574114,-0.9167674209083354
5day,^N225,EGARCH,2024-03-08,0.14413093473783,0.1570227097308116,0.00016619786246966522,0.01289177499298158,-0.9334661768511712
5day,^N225,EGARCH,2024-03-11,0.1638499977101314,0.1849407247293463,0.00044481876619904186,0.02109072701921491,-0.8017603812966541
5day,^N225,EGARCH,2024-03-12,0.1630021334624427,0.1732057993863529,0.00010411479828676617,0.010203665923910199,-0.8121854479175333
5day,^N225,EGARCH,2024-03-13,0.1629380763004605,0.166693034129604,1.409970829864612e-05,0.003754957829143507,-0.8141274601885402
5day,^N225,EGARCH,2024-03-14,0.1733256523205224,0.1615847165726328,0.00013784957223607238,0.01174093574788962,-0.7500645356823752
5day,^N225,EGARCH,2024-03-15,0.1722952531406059,0.1576420205342845,0.0002147172258149606,0.014653232606321398,-0.7544759288262217
5day,^N225,EGARCH,2024-03-18,0.1658705648692985,0.191707419894986,0.0006675430776183934,0.0258368550256875,-0.7865572506195471
5day,^N225,EGARCH,2024-03-19,0.1659193637268977,0.1870844531760916,0.00044796101139237904,0.021165089449193902,-0.789326346877761
5day,^N225,EGARCH,2024-03-20,0.1677543564732005,0.176977287323726,8.506245347357505e-05,0.009222930850525501,-0.7838475160378766
5day,^N225,EGARCH,2024-03-21,0.1767251198015488,0.1984408983824708,0.00047157503937563053,0.021715778580921996,-0.7266959350522145
5day,^N225,EGARCH,2024-03-22,0.1770809841409122,0.1881703086962461,0.00012297311909353144,0.011089324555333901,-0.729340211133273
5day,^N225,EGARCH,2024-03-25,0.1845596583604417,0.1941357953360519,9.170239937564918e-05,0.009576136975610217,-0.688524391914512
5day,^N225,EGARCH,2024-03-26,0.1730771285264866,0.1829373988223241,9.72249303069753e-05,0.009860270295837498,-0.7525109642163319
5day,^N225,EGARCH,2024-03-27,0.1750920348060336,0.1852463439276688,0.00010310999373772387,0.010154309121635202,-0.7408839170367483
5day,^N225,EGARCH,2024-03-28,0.1776473862192479,0.1949958710758479,0.00030096992681967987,0.01734848485660001,-0.7237453674365534
5day,^N225,EGARCH,2024-03-29,0.1894555424518655,0.1902908565699831,6.977496759265883e-07,0.0008353141181176027,-0.663591223568335
5day,^N225,EGARCH,2024-04-01,0.1882755264324705,0.2014082232925205,0.0001724677268179672,0.013132696860050003,-0.6676258416012284
5day,^N225,EGARCH,2024-04-02,0.1918263734045351,0.1879748672182644,1.4834099902881456e-05,0.003851506186270698,-0.6509575359291591
5day,^N225,EGARCH,2024-04-03,0.1760658488517021,0.1913927431784975,0.00023491368970475314,0.015326894326795404,-0.733508569129082
5day,^N225,EGARCH,2024-04-04,0.1766388168752206,0.1902244848184907,0.00018457037346479674,0.013585667943270097,-0.7309695390501549
5day,^N225,EGARCH,2024-04-05,0.1762763382360507,0.2097252965879742,0.0011188328148287123,0.03344895835192349,-0.7214461000269904
5day,^N225,EGARCH,2024-04-08,0.1783473641687645,0.2095936933687048,0.0009763330884710403,0.031246329199940276,-0.7116648996352573
5day,^N225,EGARCH,2024-04-09,0.1907462441295135,0.2115508999316853,0.000432833703046841,0.020804655802171806,-0.6516331472425295
5day,^N225,EGARCH,2024-04-10,0.1705062810620152,0.2043946527091921,0.001148421732897183,0.033888371647176896,-0.753501301190252
5day,^N225,EGARCH,2024-04-11,0.1687707445394565,0.1962843978886914,0.0007570011206218643,0.02751365334923489,-0.768363052716823
5day,^N225,EGARCH,2024-04-12,0.1879781877565809,0.1869966482872412,9.634197298716785e-07,0.0009815394693397095,-0.6714156176378336
5day,^N225,EGARCH,2024-04-15,0.175425594627637,0.1867593256487024,0.00012845345885786045,0.011333731021065413,-0.738620811949975
5day,^N225,EGARCH,2024-04-16,0.1759623936252168,0.2043663744095664,0.0008067861243977018,0.02840398078434961,-0.7268265312857011
5day,^N225,EGARCH,2024-04-17,0.1969513530112244,0.2122291093866473,0.00023340983986677477,0.01527775637542289,-0.6220759749752199
5day,^N225,EGARCH,2024-04-18,0.2076306783237196,0.2035685016806744,1.650127907930198e-05,0.004062176643045201,-0.571797874311414
5day,^N225,EGARCH,2024-04-19,0.2070295895494731,0.2334534773103773,0.0006982218444008632,0.026423887760904208,-0.5679594153516903
5day,^N225,EGARCH,2024-04-22,0.2032352004931352,0.2315117281936606,0.0007995620187985793,0.028276527700525383,-0.5852633853189713
5day,^N225,EGARCH,2024-04-23,0.2079887836749979,0.2209216008479838,0.00016725776002987871,0.012932817172985889,-0.5684876894293157
5day,^N225,EGARCH,2024-04-24,0.2037763853550761,0.2421696255339111,0.00147404089142971,0.038393240178835,-0.5766554944193166
5day,^N225,EGARCH,2024-04-25,0.2035782732796362,0.256963123114301,0.0028499421918697066,0.053384849834664766,-0.5665756557544753
5day,^N225,EGARCH,2024-04-26,0.2017068950074046,0.2509430685720749,0.0024242007872903363,0.04923617356467028,-0.5787337408691091
5day,^N225,EGARCH,2024-04-29,0.1989557624412826,0.2328773390512918,0.0011506733597087227,0.03392157661000919,-0.6029062546018331
5day,^N225,EGARCH,2024-04-30,0.1964721540922002,0.2336093154253472,0.0013791687518841895,0.03713716133314701,-0.6130763859427206
5day,^N225,EGARCH,2024-05-01,0.2009661638948816,0.2228774052714456,0.0004801024986620503,0.021911241376564,-0.5994441451615701
5day,^N225,EGARCH,2024-05-02,0.1963846664114704,0.2104413876761293,0.0001975914127123137,0.0140567212646589,-0.6253444802100723
5day,^N225,EGARCH,2024-05-03,0.197146070458392,0.1957981936419112,1.8167719124064095e-06,0.0013478768164807975,-0.6237867639774142
5day,^N225,EGARCH,2024-05-06,0.1970268365827404,0.1845624664960968,0.00015536052165681538,0.012464370086643584,-0.6222326049075206
5day,^N225,EGARCH,2024-05-07,0.1977681039748115,0.1967191277068813,1.1003512106807976e-06,0.0010489762679302128,-0.6206459600481002
5day,^N225,EGARCH,2024-05-08,0.19671226223907,0.2080599301828096,0.00012876956776137515,0.011347667943739592,-0.6244694962902574
5day,^N225,EGARCH,2024-05-09,0.1912214179052941,0.2001759540401455,8.018371739035933e-05,0.008954536134851393,-0.6532918546317368
5day,^N225,EGARCH,2024-05-10,0.1854585619911928,0.194345872301706,7.898428455535437e-05,0.008887310310513208,-0.68384520984752
5day,^N225,EGARCH,2024-05-13,0.1865575879702151,0.1825486877695105,1.6071280819209394e-05,0.0040089002007046015,-0.6787776415295075
5day,^N225,EGARCH,2024-05-14,0.1589150654812647,0.1781809896048914,0.0003711758323373416,0.01926592412362671,-0.8330810369137581
5day,^N225,EGARCH,2024-05-15,0.1604546591213729,0.1687507011615231,6.882431353193936e-05,0.008296042040150192,-0.8284943205475013
5day,^N225,EGARCH,2024-05-16,0.1647541199649052,0.1799946993593491,0.00023227526027834794,0.015240579394443898,-0.7995002554863538
5day,^N225,EGARCH,2024-05-17,0.151113324094171,0.1741352928624198,0.0005300110459662233,0.0230219687682488,-0.880130104845018
5day,^N225,EGARCH,2024-05-20,0.1304838647899719,0.1726031044721657,0.0017740303514060891,0.042119239682193804,-1.0007841647205011
5day,^N225,EGARCH,2024-05-21,0.1286159752279575,0.1676571621814161,0.0015242142787349057,0.039041186953458595,-1.0186973078079606
5day,^N225,EGARCH,2024-05-22,0.1320040135677554,0.1720717856948585,0.0016054263632294607,0.04006777212710311,-0.992698510027791
5day,^N225,EGARCH,2024-05-23,0.1332815107456582,0.1806238366912294,0.0022412958259367035,0.047342325945571195,-0.9734431912799377
5day,^N225,EGARCH,2024-05-24,0.1385400131018624,0.1859003561988564,0.002243002098264987,0.047360343096993995,-0.9373064496261879
5day,^N225,EGARCH,2024-05-27,0.1433253297523746,0.1848989180728472,0.0017283632458401348,0.04157358832047259,-0.9127909438159336
5day,^N225,EGARCH,2024-05-28,0.1436676276537314,0.1748614676860343,0.0009730556559609037,0.03119384003230291,-0.922152963496433
5day,^N225,EGARCH,2024-05-29,0.1473685460605837,0.1781505147174286,0.0009475295943909821,0.030781968656844905,-0.8979127998072989
5day,^N225,EGARCH,2024-05-30,0.1385710039989577,0.1860675410905086,0.0022559210356890716,0.04749653709155091,-0.9369105804423232
5day,^N225,EGARCH,2024-05-31,0.1260458626492459,0.1908095901187302,0.004194340395741636,0.0647637274694843,-0.9958947325311808
5day,^N225,EGARCH,2024-06-03,0.1284254379092788,0.1962684057090065,0.0046026682798748905,0.0678429677997277,-0.9739363720444636
5day,^N225,EGARCH,2024-06-04,0.1281020403676149,0.186432356042203,0.0034024257266970985,0.0583303156745881,-0.9925633756194565
5day,^N225,EGARCH,2024-06-05,0.1305204350448158,0.1885402793079892,0.003366302328322894,0.05801984426317339,-0.9761754367259913
5day,^N225,EGARCH,2024-06-06,0.1307842084964714,0.1849360995189209,0.002932427301307246,0.054151891022449494,-0.9805589863445949
5day,^N225,EGARCH,2024-06-07,0.1309559782057153,0.173963410644933,0.001849639245013875,0.0430074324392177,-0.9961314240429688
5day,^N225,EGARCH,2024-06-10,0.1370780901810287,0.1754315330155829,0.0014709865772634162,0.03835344283455419,-0.9591298637942792
5day,^N225,EGARCH,2024-06-11,0.1415686712398786,0.1709185717719308,0.0008614166612413575,0.029349900532052192,-0.9382866400026827
5day,^N225,EGARCH,2024-06-12,0.1393489199006775,0.170097651184927,0.0009454844755909848,0.030748731284249514,-0.9521536397408747
5day,^N225,EGARCH,2024-06-13,0.1392296140130967,0.1658673355211452,0.0007095682071403494,0.026637721508048495,-0.9571635417349125
5day,^N225,EGARCH,2024-06-14,0.1362469826216326,0.1611341636153183,0.0006193717778124706,0.024887180993685698,-0.9799680051115552
5day,^N225,EGARCH,2024-06-17,0.1303868052133683,0.180971167847078,0.002558777743058648,0.05058436263370972,-0.9889336959782614
5day,^N225,EGARCH,2024-06-18,0.1278493324208959,0.1842031327198633,0.003175750808135897,0.05635380029896739,-0.997649057460829
5day,^N225,EGARCH,2024-06-19,0.1326910156941413,0.1761383247765554,0.001887668666502822,0.04344730908241409,-0.9831515034692216
5day,^N225,EGARCH,2024-06-20,0.1361233859468295,0.167199898135835,0.0009657496098334079,0.031076512189005506,-0.9744296081528608
5day,^N225,EGARCH,2024-06-21,0.1340650271086048,0.158753723219298,0.0006095317156461583,0.024688696110693215,-0.9959168863495361
5day,^N225,EGARCH,2024-06-24,0.1241008756365735,0.1572408165176835,0.0010982556816034666,0.03313994088111001,-1.0607359359264
5day,^N225,EGARCH,2024-06-25,0.1239169299535659,0.1635372501071781,0.0015697697690747285,0.03962032015361219,-1.0529854059008654
5day,^N225,EGARCH,2024-06-26,0.1251797638601622,0.1734666256129267,0.0023316210179305913,0.048286861752764504,-1.0301340460372161
5day,^N225,EGARCH,2024-06-27,0.1260247690477721,0.1753533645030567,0.0024333103295911237,0.04932859545528459,-1.022261775833603
5day,^N225,EGARCH,2024-06-28,0.1198408288776957,0.1740213974278551,0.002935534008418522,0.0541805685501594,-1.0599213043127724
5day,^N225,EGARCH,2024-07-01,0.1210815625043722,0.1653536834345154,0.0019600206916532232,0.0442721209301432,-1.0674105330931396
5day,^N225,EGARCH,2024-07-02,0.1335222855633892,0.1724219536209279,0.0015131841749866984,0.03889966805753872,-0.983417984180797
5day,^N225,EGARCH,2024-07-03,0.1323095595217516,0.1824975081941434,0.002518830191942633,0.05018794867239179,-0.9760249731231676
5day,^N225,EGARCH,2024-07-04,0.1339179006415076,0.1817235001822789,0.0022853753474525924,0.04780559954077129,-0.9683367666347672
5day,^N225,EGARCH,2024-07-05,0.1615579199868985,0.1713258167662456,9.541180749197915e-05,0.009767896779347085,-0.821201746111372
5day,^N225,EGARCH,2024-07-08,0.1601359408391689,0.1643502352671373,1.776027752560542e-05,0.00421429442796839,-0.831397703716708
5day,^N225,EGARCH,2024-07-09,0.1601520492498452,0.186440742300821,0.0006910953823284238,0.02628869305097581,-0.8206447673844485
5day,^N225,EGARCH,2024-07-10,0.1438532630974772,0.1850168380980662,0.0016944399068291164,0.04116357500058901,-0.9097940022014229
5day,^N225,EGARCH,2024-07-11,0.1689614788873298,0.18720033336827,0.0003326558127769125,0.018238854480940203,-0.7730055388330273
5day,^N225,EGARCH,2024-07-12,0.1693569433200036,0.2159226153837544,0.002168361814748783,0.04656567206375081,-0.7484942751880419
5day,^N225,EGARCH,2024-07-15,0.1753243206203102,0.2004417820085448,0.0006308868665894556,0.02511746138823459,-0.7325419457496056
5day,^N225,EGARCH,2024-07-16,0.1752292419461253,0.1888229292746228,0.00018478833518495352,0.0135936873284975,-0.7389373045515072
5day,^N225,EGARCH,2024-07-17,0.1793455600858934,0.1846800692899246,2.8456988447893542e-05,0.005334509204031196,-0.7180154437034886
5day,^N225,EGARCH,2024-07-18,0.2094782998166183,0.2128247770598584,1.1198909939523734e-05,0.0033464772432400813,-0.5630101908231084
5day,^N225,EGARCH,2024-07-19,0.2037307089488055,0.2008773168513339,8.141846461913356e-06,0.0028533920974715965,-0.5908562706039582
5day,^N225,EGARCH,2024-07-22,0.2172378061298448,0.2050632211385419,0.00014822051971045825,0.012174584991302917,-0.5250670415511722
5day,^N225,EGARCH,2024-07-23,0.2159727370948333,0.1907156111556262,0.0006379224107089678,0.025257125939207092,-0.5245384595235303
5day,^N225,EGARCH,2024-07-24,0.2226417668131898,0.197285959995009,0.0006429169394009044,0.02535580681818081,-0.49457791066292733
5day,^N225,EGARCH,2024-07-25,0.2334206640654903,0.2380373839788606,2.1314102758509753e-05,0.004616719913370287,-0.4547224784634598
5day,^N225,EGARCH,2024-07-26,0.2980710408136534,0.2291677889740018,0.004747658114078447,0.06890325183965157,-0.17263357795025902
5day,^N225,EGARCH,2024-07-29,0.5183635472940807,0.2458434253956481,0.0742672168395366,0.27252012189843267,0.7054504931426167
5day,^N225,EGARCH,2024-07-30,0.6365608026397264,0.2306074398902873,0.16479813272757765,0.40595336274943905,1.2933270113945485
5day,^N225,EGARCH,2024-07-31,0.6398252086225698,0.2380135959370654,0.16145257208892577,0.40181161268550436,1.2527601667113135
5day,^N225,EGARCH,2024-08-01,0.6330257088378688,0.2594406968215036,0.13956576120326772,0.3735850120163652,1.0907358993279377
5day,^N225,EGARCH,2024-08-02,0.6328975560706266,0.3391247711424637,0.08630244916444865,0.2937727849281629,0.7848803679937353
5day,^N225,EGARCH,2024-08-05,0.630603281578265,0.5497804883320355,0.006532323908122749,0.08082279324622943,0.5487730137858523
5day,^N225,EGARCH,2024-08-06,0.6435577274200305,0.6356133785899544,6.311267833393164e-05,0.007944348830076109,0.5593339166371304
5day,^N225,EGARCH,2024-08-07,0.6444820356583352,0.5936878095645731,0.002580053404464218,0.05079422609376205,0.5641554607648807
5day,^N225,EGARCH,2024-08-08,0.6455832128281568,0.5459775861869184,0.00992128085859378,0.0996056266412384,0.5772580217454134
5day,^N225,EGARCH,2024-08-09,0.6603797735777348,0.5065846773270299,0.023652931630763575,0.15379509625070487,0.6235282927508025
5day,^N225,EGARCH,2024-08-12,0.6584479416629696,0.4599774493437272,0.03939053632144246,0.1984704923192424,0.6549009305859045
5day,^N225,EGARCH,2024-08-13,0.6623069844027404,0.4652910806381274,0.03881526633618724,0.19701590376461298,0.6583329706885562
5day,^N225,EGARCH,2024-08-14,0.6614878503915547,0.4332172502833884,0.05210746687374235,0.22827060010816624,0.6904035171651893
5day,^N225,EGARCH,2024-08-15,0.662130457706858,0.4083678609848052,0.06439545549511919,0.25376259672205276,0.7258199851909152
5day,^N225,EGARCH,2024-08-16,0.6614957000935793,0.4238972576372642,0.05645301985766686,0.23759844245631506,0.7022453359536915
5day,^N225,EGARCH,2024-08-19,0.6518759514146858,0.4145614241156755,0.05631818486715271,0.2373145272990103,0.6919130750885276
5day,^N225,EGARCH,2024-08-20,0.651717990948929,0.4034534426075633,0.06163528596314233,0.24826454834136574,0.7076545105699791
5day,^N225,EGARCH,2024-08-21,0.6477801742334675,0.3726690055803492,0.07568615511768446,0.27511116865311824,0.7511539007249606
5day,^N225,EGARCH,2024-08-22,0.6477552443825056,0.352208258113056,0.08734802109295425,0.29554698626944964,0.7955930218248353
5day,^N225,EGARCH,2024-08-23,0.6461726367912571,0.3298469758211135,0.10006192378819825,0.31632566097014364,0.8498808682269956
5day,^N225,EGARCH,2024-08-26,0.6401991116219377,0.3131927603329895,0.10693315378331097,0.32700635128894817,0.8831692857602178
5day,^N225,EGARCH,2024-08-27,0.603241456875612,0.2961613002580752,0.09429822258825096,0.30708015661753685,0.8200168978983209
5day,^N225,EGARCH,2024-08-28,0.4057696743107245,0.2763933801257465,0.016738225497037983,0.12937629418497804,0.18215739074070902
5day,^N225,EGARCH,2024-08-29,0.2552235964572415,0.2562189771437934,9.907827111604543e-07,0.000995380686551861,-0.36560770342105964
5day,^N225,EGARCH,2024-08-30,0.2550350889961781,0.2483712702203923,4.4406480676515526e-05,0.0066638187757858125,-0.3660005241054278
5day,^N225,EGARCH,2024-09-02,0.2540926634831257,0.2362978059612609,0.0003166569542234682,0.0177948575218648,-0.3673554701628807
5day,^N225,EGARCH,2024-09-03,0.2539639950722681,0.217636229021917,0.0013197065862090396,0.03632776605035107,-0.3580106209832785
5day,^N225,EGARCH,2024-09-04,0.2600146860461856,0.2744890269396175,0.00020950654429927537,0.014474340893431914,-0.3455759408157363
5day,^N225,EGARCH,2024-09-05,0.2594149355949248,0.2697134240299088,0.00010605886404549895,0.010298488434983988,-0.3485783531315214
5day,^N225,EGARCH,2024-09-06,0.2599972064531421,0.2607941428283616,6.351075861479837e-07,0.0007969363752194925,-0.3470797139258518
5day,^N225,EGARCH,2024-09-09,0.2585995865140742,0.2484961096296357,0.00010208024515438355,0.010103476884438523,-0.3516695977906834
5day,^N225,EGARCH,2024-09-10,0.2269168856606317,0.234136539372696,5.212339972212367e-05,0.007219653712064289,-0.4826860607893143
5day,^N225,EGARCH,2024-09-11,0.2211471687970659,0.2411404656605164,0.00039973191947005956,0.0199932968634505,-0.5052870837297812
5day,^N225,EGARCH,2024-09-12,0.2247139959022921,0.2750313210080433,0.002531833205797858,0.05031732510575118,-0.4738215473647168
5day,^N225,EGARCH,2024-09-13,0.231212931388563,0.2636620663785912,0.0010529463616010717,0.03244913499002819,-0.4561579746485397
5day,^N225,EGARCH,2024-09-16,0.2298552512700185,0.245768039174908,0.0002532168189059978,0.015912787904889508,-0.46811429983804087
5day,^N225,EGARCH,2024-09-17,0.2303417434690568,0.2440344748262719,0.0001874908920208618,0.013692731357215104,-0.46655559708962635
5day,^N225,EGARCH,2024-09-18,0.229378300861119,0.2324276679323109,9.298639534869532e-06,0.0030493670711919107,-0.4722958469150763
5day,^N225,EGARCH,2024-09-19,0.2475725392161351,0.2476726927907391,1.0030738505963549e-08,0.00010015357460402274,-0.39605157039011807
5day,^N225,EGARCH,2024-09-20,0.258746608372614,0.2535162745008725,2.7356392409886307e-05,0.005230333871741488,-0.35169610254474204
5day,^N225,EGARCH,2024-09-23,0.3108274693515206,0.233838635881789,0.005927280479030068,0.07698883346973162,-0.12388484279828504
5day,^N225,EGARCH,2024-09-24,0.316892337815247,0.2287045341728739,0.007777088711265756,0.08818780364237311,-0.08972725881733168
5day,^N225,EGARCH,2024-09-25,0.3254835037440119,0.2163758015581318,0.011904490676282709,0.10910770218588012,-0.026487617046329293
5day,^N225,EGARCH,2024-09-26,0.3328306079205327,0.2428976175948405,0.00808794274892105,0.08993299032569221,-0.04486464430869419
5day,^N225,EGARCH,2024-09-27,0.2956320512362682,0.2613704994709889,0.0011738539293649122,0.034261551765279286,-0.21073210584961832
5day,^N225,EGARCH,2024-09-30,0.2968868435731883,0.3185094378772787,0.0004675365844392832,0.021622594304090414,-0.21198999662022833
5day,^N225,EGARCH,2024-10-01,0.2982342932172964,0.3251188656925117,0.0007227802371751045,0.026884572475215307,-0.2062559407443355
5day,^N225,EGARCH,2024-10-02,0.2974432936122137,0.3295491701693231,0.0010307873095003464,0.03210587655710939,-0.20745333997058235
5day,^N225,EGARCH,2024-10-03,0.2968932647167887,0.3316779594233863,0.0012099749858312005,0.03478469470659762,-0.2084656882263134
5day,^N225,EGARCH,2024-10-04,0.2892408170241622,0.3076515676755655,0.0003389557395481469,0.018410750651403296,-0.23863027327698882
5day,^N225,EGARCH,2024-10-07,0.2710298196664403,0.3106682173488521,0.001571202570829028,0.039638397682411786,-0.29662053349478223
5day,^N225,EGARCH,2024-10-08,0.2689509134229378,0.3029636249009992,0.0011568645420898494,0.0340127114780614,-0.3064091812984646
5day,^N225,EGARCH,2024-10-09,0.2792763231310472,0.2916701416817199,0.00015360673826699813,0.012393818550672675,-0.27462435292901477
5day,^N225,EGARCH,2024-10-10,0.2774841839502884,0.2724556015966446,2.5286640487377664e-05,0.005028582353643785,-0.2818230877301553
5day,^N225,EGARCH,2024-10-11,0.2774663468281205,0.2613097184540147,0.0002610366404189609,0.016156628374105808,-0.28021949428174486
5day,^N225,EGARCH,2024-10-14,0.2702622555213361,0.2412421128948264,0.0008421686780629655,0.029020142626509704,-0.3016595525694823
5day,^N225,EGARCH,2024-10-15,0.271435082905237,0.235203199020993,0.0013127494098013404,0.036231883884244004,-0.29326043162179594
5day,^N225,EGARCH,2024-10-16,0.2730812030873939,0.246954644167243,0.0006825970810081177,0.026126558920150922,-0.29275561708481
5day,^N225,EGARCH,2024-10-17,0.272454548363834,0.2394216302365136,0.0010911736800062507,0.03303291812732037,-0.2915594897404632
5day,^N225,EGARCH,2024-10-18,0.2732059226051221,0.2265058274058202,0.002180898891623861,0.046700095199301905,-0.27880847508257034
5day,^N225,EGARCH,2024-10-21,0.263553006282557,0.2121297260184369,0.002644353753122244,0.0514232802641201,-0.30814297051115047
5day,^N225,EGARCH,2024-10-22,0.2521544878919008,0.2192747270373453,0.0010810786738527614,0.03287976085455552,-0.36748208338307786
5day,^N225,EGARCH,2024-10-23,0.1879506520657681,0.2163292122591723,0.0008053426786506642,0.02837856019340418,-0.6621361849310866
5day,^N225,EGARCH,2024-10-24,0.1784458591483223,0.2030175328815477,0.0006037671500520784,0.024571673733225385,-0.7154952091238593
5day,^N225,EGARCH,2024-10-25,0.1859255094895151,0.1985359227555541,0.00015902252274029198,0.012610413266038983,-0.6803022597296545
5day,^N225,EGARCH,2024-10-28,0.1730617004036551,0.2136898491887841,0.0016506464737065785,0.04062814878512899,-0.7333563318082471
5day,^N225,EGARCH,2024-10-29,0.1772884725773356,0.2089234871737832,0.001000774148517453,0.0316350145964476,-0.7172063233697846
5day,^N225,EGARCH,2024-10-30,0.1886437679567182,0.2100214833621774,0.0004570067159568082,0.021377715405459213,-0.6623336834487297
5day,^N225,EGARCH,2024-10-31,0.1854087014251548,0.2055203464415015,0.00040447826526354247,0.020111645016346685,-0.6800674374365567
5day,^N225,EGARCH,2024-11-01,0.183382033025662,0.2322558543889432,0.002388650414649921,0.048873821363281195,-0.670346649849929
5day,^N225,EGARCH,2024-11-04,0.1832058167683328,0.2177456568634084,0.0011930005537933923,0.0345398400950756,-0.6830523117167195
5day,^N225,EGARCH,2024-11-05,0.1826347302669717,0.2192089480379782,0.0013376734055610077,0.0365742177710065,-0.6845762757695099
5day,^N225,EGARCH,2024-11-06,0.1909620636144553,0.2451338054070601,0.002934577608844644,0.05417174179260478,-0.6269395315400267
5day,^N225,EGARCH,2024-11-07,0.188804848484222,0.2318935653024897,0.001856637517044866,0.0430887168182677,-0.6472892557301833
5day,^N225,EGARCH,2024-11-08,0.1794825010988053,0.2193371061907785,0.0015883895470371356,0.039854605091973194,-0.6988502353553313
5day,^N225,EGARCH,2024-11-11,0.1817153728042833,0.2055368789625775,0.0005674641556496486,0.023821506158294203,-0.6980287402859301
5day,^N225,EGARCH,2024-11-12,0.1826058733022623,0.1982021363907652,0.00024324342232579798,0.015596263088502899,-0.6971565511301314
5day,^N225,EGARCH,2024-11-13,0.1826343057250644,0.2102349943826415,0.0007617980143725061,0.027600688657577116,-0.690814293194555
5day,^N225,EGARCH,2024-11-14,0.1787346495083794,0.2041647627685516,0.0006466906604251871,0.02543011326017222,-0.7133847687937617
5day,^N225,EGARCH,2024-11-15,0.178223979667857,0.1964311466871309,0.0003315009308677357,0.018207167019273912,-0.7201331245123853
5day,^N225,EGARCH,2024-11-18,0.1833160728970072,0.199059698129837,0.00024786173547179587,0.015743625232829822,-0.693240477033723
5day,^N225,EGARCH,2024-11-19,0.1847533294769694,0.1939721228714027,8.498615164924694e-05,0.009218793394433294,-0.6875672097396098
